threeday_yrmo,threeday_yr,year,dayofyear,vartemp1_C_0-10mAvg
1066,89,2015,266,12.6
1067,89,2015,266,12.6
1068,89,2015,266,12.6
1069,90,2015,269,12.3
1070,90,2015,269,12.3
1071,90,2015,269,12.3
1072,90,2015,269,12.3
1073,90,2015,269,12.3
1074,90,2015,269,12.3
1075,90,2015,269,12.3
1076,90,2015,269,12.3
1077,90,2015,269,12.3
1078,90,2015,269,12.3
1079,90,2015,269,12.3
1080,90,2015,269,12.3
1081,91,2015,272,12.1
1082,91,2015,272,12.1
1083,91,2015,272,12.1
1084,91,2015,272,12.1
1085,91,2015,272,12.1
1086,91,2015,272,12.1
1087,91,2015,272,12.1
1088,91,2015,272,12.1
1089,91,2015,272,12.1
1090,91,2015,272,12.1
1091,91,2015,272,12.1
1092,91,2015,272,12.1
1093,92,2015,275,12.0
1094,92,2015,275,12.0
1095,92,2015,275,12.0
1096,92,2015,275,12.0
1097,92,2015,275,12.0
1098,92,2015,275,12.0
1099,92,2015,275,12.0
1100,92,2015,275,12.0
1101,92,2015,275,12.0
1102,92,2015,275,12.0
1103,92,2015,275,12.0
1104,92,2015,275,12.0
1105,93,2015,278,11.9
1106,93,2015,278,11.9
1107,93,2015,278,11.9
1108,93,2015,278,11.9
1109,93,2015,278,11.9
1110,93,2015,278,11.9
1111,93,2015,278,11.9
1112,93,2015,278,11.9
1113,93,2015,278,11.9
1114,93,2015,278,11.9
1115,93,2015,278,11.9
1116,93,2015,278,11.9
1117,94,2015,281,11.9
1118,94,2015,281,11.9
1119,94,2015,281,11.9
1120,94,2015,281,11.9
1121,94,2015,281,11.9
1122,94,2015,281,11.9
1123,94,2015,281,11.9
1124,94,2015,281,11.9
1125,94,2015,281,11.9
1126,94,2015,281,11.9
1127,94,2015,281,11.9
1128,94,2015,281,11.9
1129,95,2015,284,11.7
1130,95,2015,284,11.7
1131,95,2015,284,11.7
1132,95,2015,284,11.7
1133,95,2015,284,11.7
1134,95,2015,284,11.7
1135,95,2015,284,11.7
1136,95,2015,284,11.7
1137,95,2015,284,11.7
1138,95,2015,284,11.7
1139,95,2015,284,11.7
1140,95,2015,284,11.7
1141,96,2015,287,11.5
1142,96,2015,287,11.5
1143,96,2015,287,11.5
1144,96,2015,287,11.5
1145,96,2015,287,11.5
1146,96,2015,287,11.5
1147,96,2015,287,11.5
1148,96,2015,287,11.5
1149,96,2015,287,11.5
1150,96,2015,287,11.5
1151,96,2015,287,11.5
1152,96,2015,287,11.5
1153,97,2015,290,11.4
1154,97,2015,290,11.4
1155,97,2015,290,11.4
1156,97,2015,290,11.4
1157,97,2015,290,11.4
1158,97,2015,290,11.4
1159,97,2015,290,11.4
1160,97,2015,290,11.4
1161,97,2015,290,11.4
1162,97,2015,290,11.4
1163,97,2015,290,11.4
1164,97,2015,290,11.4
1165,98,2015,293,11.3
1166,98,2015,293,11.3
1167,98,2015,293,11.3
1168,98,2015,293,11.3
1169,98,2015,293,11.3
1170,98,2015,293,11.3
1171,98,2015,293,11.3
1172,98,2015,293,11.3
1173,98,2015,293,11.3
1174,98,2015,293,11.3
1175,98,2015,293,11.3
1176,98,2015,293,11.3
1177,99,2015,296,11.2
1178,99,2015,296,11.2
1179,99,2015,296,11.2
1180,99,2015,296,11.2
1181,99,2015,296,11.2
1182,99,2015,296,11.2
1183,99,2015,296,11.2
1184,99,2015,296,11.2
1185,99,2015,296,11.2
1186,99,2015,296,11.2
1187,99,2015,296,11.2
1188,99,2015,296,11.2
1189,100,2015,299,10.9
1190,100,2015,299,10.9
1191,100,2015,299,10.9
1192,100,2015,299,10.9
1193,100,2015,299,10.9
1194,100,2015,299,10.9
1195,100,2015,299,10.9
1196,100,2015,299,10.9
1197,100,2015,299,10.9
1198,100,2015,299,10.9
1199,100,2015,299,10.9
1200,100,2015,299,10.9
1201,101,2015,302,10.8
1202,101,2015,302,10.8
1203,101,2015,302,10.8
1204,101,2015,302,10.8
1205,101,2015,302,10.8
1206,101,2015,302,10.8
1207,101,2015,302,10.8
1208,101,2015,302,10.8
1209,101,2015,302,10.8
1210,101,2015,302,10.8
1211,101,2015,302,10.8
1212,101,2015,302,10.8
1213,102,2015,305,10.7
1214,102,2015,305,10.7
1215,102,2015,305,10.7
1216,102,2015,305,10.7
1217,102,2015,305,10.7
1218,102,2015,305,10.7
1219,102,2015,305,10.7
1220,102,2015,305,10.7
1221,102,2015,305,10.7
1222,102,2015,305,10.7
1223,102,2015,305,10.7
1224,102,2015,305,10.7
1225,103,2015,308,10.4
1226,103,2015,308,10.4
1227,103,2015,308,10.4
1228,103,2015,308,10.4
1229,103,2015,308,10.4
1230,103,2015,308,10.4
1231,103,2015,308,10.4
1232,103,2015,308,10.4
1233,103,2015,308,10.4
1234,103,2015,308,10.4
1235,103,2015,308,10.4
1236,103,2015,308,10.4
1237,104,2015,311,10.2
1238,104,2015,311,10.2
1239,104,2015,311,10.2
1240,104,2015,311,10.2
1241,104,2015,311,10.2
1242,104,2015,311,10.2
1243,104,2015,311,10.2
1244,104,2015,311,10.2
1245,104,2015,311,10.2
1246,104,2015,311,10.2
1247,104,2015,311,10.2
1248,104,2015,311,10.2
1249,105,2015,314,10.0
1250,105,2015,314,10.0
1251,105,2015,314,10.0
1252,105,2015,314,10.0
1253,105,2015,314,10.0
1254,105,2015,314,10.0
1255,105,2015,314,10.0
1256,105,2015,314,10.0
1257,105,2015,314,10.0
1258,105,2015,314,10.0
1259,105,2015,314,10.0
1260,105,2015,314,10.0
1261,106,2015,317,9.7
1262,106,2015,317,9.7
1263,106,2015,317,9.7
1264,106,2015,317,9.7
1265,106,2015,317,9.7
1266,106,2015,317,9.7
1267,106,2015,317,9.7
1268,106,2015,317,9.7
1269,106,2015,317,9.7
1270,106,2015,317,9.7
1271,106,2015,317,9.7
1272,106,2015,317,9.7
1273,107,2015,320,9.5
1274,107,2015,320,9.5
1275,107,2015,320,9.5
1276,107,2015,320,9.5
1277,107,2015,320,9.5
1278,107,2015,320,9.5
1279,107,2015,320,9.5
1280,107,2015,320,9.5
1281,107,2015,320,9.5
1282,107,2015,320,9.5
1283,107,2015,320,9.5
1284,107,2015,320,9.5
1285,108,2015,323,9.2
1286,108,2015,323,9.2
1287,108,2015,323,9.2
1288,108,2015,323,9.2
1289,108,2015,323,9.2
1290,108,2015,323,9.2
1291,108,2015,323,9.2
1292,108,2015,323,9.2
1293,108,2015,323,9.2
1294,108,2015,323,9.2
1295,108,2015,323,9.2
1296,108,2015,323,9.2
1297,109,2015,326,8.9
1298,109,2015,326,8.9
1299,109,2015,326,8.9
1300,109,2015,326,8.9
1301,109,2015,326,8.9
1302,109,2015,326,8.9
1303,109,2015,326,8.9
1304,109,2015,326,8.9
1305,109,2015,326,8.9
1306,109,2015,326,8.9
1307,109,2015,326,8.9
1308,109,2015,326,8.9
1309,110,2015,329,8.8
1310,110,2015,329,8.8
1311,110,2015,329,8.8
1312,110,2015,329,8.8
1313,110,2015,329,8.8
1314,110,2015,329,8.8
1315,110,2015,329,8.8
1316,110,2015,329,8.8
1317,110,2015,329,8.8
1318,110,2015,329,8.8
1319,110,2015,329,8.8
1320,110,2015,329,8.8
1321,111,2015,332,8.5
1322,111,2015,332,8.5
1323,111,2015,332,8.5
1324,111,2015,332,8.5
1325,111,2015,332,8.5
1326,111,2015,332,8.5
1327,111,2015,332,8.5
1328,111,2015,332,8.5
1329,111,2015,332,8.5
1330,111,2015,332,8.5
1331,111,2015,332,8.5
1332,111,2015,332,8.5
1333,112,2015,335,8.3
1334,112,2015,335,8.3
1335,112,2015,335,8.3
1336,112,2015,335,8.3
1337,112,2015,335,8.3
1338,112,2015,335,8.3
1339,112,2015,335,8.3
1340,112,2015,335,8.3
1341,112,2015,335,8.3
1342,112,2015,335,8.3
1343,112,2015,335,8.3
1344,112,2015,335,8.3
1345,113,2015,338,8.4
1346,113,2015,338,8.4
1347,113,2015,338,8.4
1348,113,2015,338,8.4
1349,113,2015,338,8.4
1350,113,2015,338,8.4
1351,113,2015,338,8.4
1352,113,2015,338,8.4
1353,113,2015,338,8.4
1354,113,2015,338,8.4
1355,113,2015,338,8.4
1356,113,2015,338,8.4
1357,114,2015,341,8.5
1358,114,2015,341,8.5
1359,114,2015,341,8.5
1360,114,2015,341,8.5
1361,114,2015,341,8.5
1362,114,2015,341,8.5
1363,114,2015,341,8.5
1364,114,2015,341,8.5
1365,114,2015,341,8.5
1366,114,2015,341,8.5
1367,114,2015,341,8.5
1368,114,2015,341,8.5
1369,115,2015,344,8.5
1370,115,2015,344,8.5
1371,115,2015,344,8.5
1372,115,2015,344,8.5
1373,115,2015,344,8.5
1374,115,2015,344,8.5
1375,115,2015,344,8.5
1376,115,2015,344,8.5
1377,115,2015,344,8.5
1378,115,2015,344,8.5
1379,115,2015,344,8.5
1380,115,2015,344,8.5
1381,116,2015,347,8.3
1382,116,2015,347,8.3
1383,116,2015,347,8.3
1384,116,2015,347,8.3
1385,116,2015,347,8.3
1386,116,2015,347,8.3
1387,116,2015,347,8.3
1388,116,2015,347,8.3
1389,116,2015,347,8.3
1390,116,2015,347,8.3
1391,116,2015,347,8.3
1392,116,2015,347,8.3
1393,117,2015,350,8.1
1394,117,2015,350,8.1
1395,117,2015,350,8.1
1396,117,2015,350,8.1
1397,117,2015,350,8.1
1398,117,2015,350,8.1
1399,117,2015,350,8.1
1400,117,2015,350,8.1
1401,117,2015,350,8.1
1402,117,2015,350,8.1
1403,117,2015,350,8.1
1404,117,2015,350,8.1
1405,118,2015,353,7.9
1406,118,2015,353,7.9
1407,118,2015,353,7.9
1408,118,2015,353,7.9
1409,118,2015,353,7.9
1410,118,2015,353,7.9
1411,118,2015,353,7.9
1412,118,2015,353,7.9
1413,118,2015,353,7.9
1414,118,2015,353,7.9
1415,118,2015,353,7.9
1416,118,2015,353,7.9
1417,119,2015,356,7.8
1418,119,2015,356,7.8
1419,119,2015,356,7.8
1420,119,2015,356,7.8
1421,119,2015,356,7.8
1422,119,2015,356,7.8
1423,119,2015,356,7.8
1424,119,2015,356,7.8
1425,119,2015,356,7.8
1426,119,2015,356,7.8
1427,119,2015,356,7.8
1428,119,2015,356,7.8
1429,120,2015,359,7.6
1430,120,2015,359,7.6
1431,120,2015,359,7.6
1432,120,2015,359,7.6
1433,120,2015,359,7.6
1434,120,2015,359,7.6
1435,120,2015,359,7.6
1436,120,2015,359,7.6
1437,120,2015,359,7.6
1438,120,2015,359,7.6
1439,120,2015,359,7.6
1440,120,2015,359,7.6
1441,121,2015,362,7.5
1442,121,2015,362,7.5
1443,121,2015,362,7.5
1444,121,2015,362,7.5
1445,121,2015,362,7.5
1446,121,2015,362,7.5
1447,121,2015,362,7.5
1448,121,2015,362,7.5
1449,121,2015,362,7.5
1450,121,2015,362,7.5
1451,121,2015,362,7.5
1452,121,2015,362,7.5
1453,122,2015,365,7.2
1454,122,2015,365,7.2
1455,122,2015,365,7.2
1456,122,2015,365,7.2
1457,122,2015,365,7.2
1458,122,2015,365,7.2
1459,122,2015,365,7.2
1460,122,2015,365,7.2
1461,122,2015,365,7.2
1462,122,2015,365,7.2
1463,122,2015,365,7.2
1464,122,2015,365,7.2
1465,123,2016,2,7.0
1466,123,2016,2,7.0
1467,123,2016,2,7.0
1468,123,2016,2,7.0
1469,123,2016,2,7.0
1470,123,2016,2,7.0
1471,123,2016,2,7.0
1472,123,2016,2,7.0
1473,123,2016,2,7.0
1474,123,2016,2,7.0
1475,123,2016,2,7.0
1476,123,2016,2,7.0
1477,124,2016,5,6.8
1478,124,2016,5,6.8
1479,124,2016,5,6.8
1480,124,2016,5,6.8
1481,124,2016,5,6.8
1482,124,2016,5,6.8
1483,124,2016,5,6.8
1484,124,2016,5,6.8
1485,124,2016,5,6.8
1486,124,2016,5,6.8
1487,124,2016,5,6.8
1488,124,2016,5,6.8
1489,125,2016,8,6.9
1490,125,2016,8,6.9
1491,125,2016,8,6.9
1492,125,2016,8,6.9
1493,125,2016,8,6.9
1494,125,2016,8,6.9
1495,125,2016,8,6.9
1496,125,2016,8,6.9
1497,125,2016,8,6.9
1498,125,2016,8,6.9
1499,125,2016,8,6.9
1500,125,2016,8,6.9
1501,126,2016,11,7.0
1502,126,2016,11,7.0
1503,126,2016,11,7.0
1504,126,2016,11,7.0
1505,126,2016,11,7.0
1506,126,2016,11,7.0
1507,126,2016,11,7.0
1508,126,2016,11,7.0
1509,126,2016,11,7.0
1510,126,2016,11,7.0
1511,126,2016,11,7.0
1512,126,2016,11,7.0
1513,127,2016,14,7.1
1514,127,2016,14,7.1
1515,127,2016,14,7.1
1516,127,2016,14,7.1
1517,127,2016,14,7.1
1518,127,2016,14,7.1
1519,127,2016,14,7.1
1520,127,2016,14,7.1
1521,127,2016,14,7.1
1522,127,2016,14,7.1
1523,127,2016,14,7.1
1524,127,2016,14,7.1
1525,128,2016,17,7.1
1526,128,2016,17,7.1
1527,128,2016,17,7.1
1528,128,2016,17,7.1
1529,128,2016,17,7.1
1530,128,2016,17,7.1
1531,128,2016,17,7.1
1532,128,2016,17,7.1
1533,128,2016,17,7.1
1534,128,2016,17,7.1
1535,128,2016,17,7.1
1536,128,2016,17,7.1
1537,129,2016,20,7.2
1538,129,2016,20,7.2
1539,129,2016,20,7.2
1540,129,2016,20,7.2
1541,129,2016,20,7.2
1542,129,2016,20,7.2
1543,129,2016,20,7.2
1544,129,2016,20,7.2
1545,129,2016,20,7.2
1546,129,2016,20,7.2
1547,129,2016,20,7.2
1548,129,2016,20,7.2
1549,130,2016,23,7.3
1550,130,2016,23,7.3
1551,130,2016,23,7.3
1552,130,2016,23,7.3
1553,130,2016,23,7.3
1554,130,2016,23,7.3
1555,130,2016,23,7.3
1556,130,2016,23,7.3
1557,130,2016,23,7.3
1558,130,2016,23,7.3
1559,130,2016,23,7.3
1560,130,2016,23,7.3
1561,131,2016,26,7.3
1562,131,2016,26,7.3
1563,131,2016,26,7.3
1564,131,2016,26,7.3
1565,131,2016,26,7.3
1566,131,2016,26,7.3
1567,131,2016,26,7.3
1568,131,2016,26,7.3
1569,131,2016,26,7.3
1570,131,2016,26,7.3
1571,131,2016,26,7.3
1572,131,2016,26,7.3
1573,132,2016,29,7.5
1574,132,2016,29,7.5
1575,132,2016,29,7.5
1576,132,2016,29,7.5
1577,132,2016,29,7.5
1578,132,2016,29,7.5
1579,132,2016,29,7.5
1580,132,2016,29,7.5
1581,132,2016,29,7.5
1582,132,2016,29,7.5
1583,132,2016,29,7.5
1584,132,2016,29,7.5
1585,133,2016,32,7.3
1586,133,2016,32,7.3
1587,133,2016,32,7.3
1588,133,2016,32,7.3
1589,133,2016,32,7.3
1590,133,2016,32,7.3
1591,133,2016,32,7.3
1592,133,2016,32,7.3
1593,133,2016,32,7.3
1594,133,2016,32,7.3
1595,133,2016,32,7.3
1596,133,2016,32,7.3
1597,134,2016,35,7.2
1598,134,2016,35,7.2
1599,134,2016,35,7.2
1600,134,2016,35,7.2
1601,134,2016,35,7.2
1602,134,2016,35,7.2
1603,134,2016,35,7.2
1604,134,2016,35,7.2
1605,134,2016,35,7.2
1606,134,2016,35,7.2
1607,134,2016,35,7.2
1608,134,2016,35,7.2
1609,135,2016,38,7.3
1610,135,2016,38,7.3
1611,135,2016,38,7.3
1612,135,2016,38,7.3
1613,135,2016,38,7.3
1614,135,2016,38,7.3
1615,135,2016,38,7.3
1616,135,2016,38,7.3
1617,135,2016,38,7.3
1618,135,2016,38,7.3
1619,135,2016,38,7.3
1620,135,2016,38,7.3
1621,136,2016,41,7.4
1622,136,2016,41,7.4
1623,136,2016,41,7.4
1624,136,2016,41,7.4
1625,136,2016,41,7.4
1626,136,2016,41,7.4
1627,136,2016,41,7.4
1628,136,2016,41,7.4
1629,136,2016,41,7.4
1630,136,2016,41,7.4
1631,136,2016,41,7.4
1632,136,2016,41,7.4
1633,137,2016,44,7.5
1634,137,2016,44,7.5
1635,137,2016,44,7.5
1636,137,2016,44,7.5
1637,137,2016,44,7.5
1638,137,2016,44,7.5
1639,137,2016,44,7.5
1640,137,2016,44,7.5
1641,137,2016,44,7.5
1642,137,2016,44,7.5
1643,137,2016,44,7.5
1644,137,2016,44,7.5
1645,138,2016,47,7.5
1646,138,2016,47,7.5
1647,138,2016,47,7.5
1648,138,2016,47,7.5
1649,138,2016,47,7.5
1650,138,2016,47,7.5
1651,138,2016,47,7.5
1652,138,2016,47,7.5
1653,138,2016,47,7.5
1654,138,2016,47,7.5
1655,138,2016,47,7.5
1656,138,2016,47,7.5
1657,139,2016,50,7.6
1658,139,2016,50,7.6
1659,139,2016,50,7.6
1660,139,2016,50,7.6
1661,139,2016,50,7.6
1662,139,2016,50,7.6
1663,139,2016,50,7.6
1664,139,2016,50,7.6
1665,139,2016,50,7.6
1666,139,2016,50,7.6
1667,139,2016,50,7.6
1668,139,2016,50,7.6
1669,140,2016,53,7.6
1670,140,2016,53,7.6
1671,140,2016,53,7.6
1672,140,2016,53,7.6
1673,140,2016,53,7.6
1674,140,2016,53,7.6
1675,140,2016,53,7.6
1676,140,2016,53,7.6
1677,140,2016,53,7.6
1678,140,2016,53,7.6
1679,140,2016,53,7.6
1680,140,2016,53,7.6
1681,141,2016,56,7.6
1682,141,2016,56,7.6
1683,141,2016,56,7.6
1684,141,2016,56,7.6
1685,141,2016,56,7.6
1686,141,2016,56,7.6
1687,141,2016,56,7.6
1688,141,2016,56,7.6
1689,141,2016,56,7.6
1690,141,2016,56,7.6
1691,141,2016,56,7.6
1692,141,2016,56,7.6
1693,142,2016,59,7.7
1694,142,2016,59,7.7
1695,142,2016,59,7.7
1696,142,2016,59,7.7
1697,142,2016,59,7.7
1698,142,2016,59,7.7
1699,142,2016,59,7.7
1700,142,2016,59,7.7
1701,142,2016,59,7.7
1702,142,2016,59,7.7
1703,142,2016,59,7.7
1704,142,2016,59,7.7
1705,143,2016,62,7.8
1706,143,2016,62,7.8
1707,143,2016,62,7.8
1708,143,2016,62,7.8
1709,143,2016,62,7.8
1710,143,2016,62,7.8
1711,143,2016,62,7.8
1712,143,2016,62,7.8
1713,143,2016,62,7.8
1714,143,2016,62,7.8
1715,143,2016,62,7.8
1716,143,2016,62,7.8
1717,144,2016,65,8.0
1718,144,2016,65,8.0
1719,144,2016,65,8.0
1720,144,2016,65,8.0
1721,144,2016,65,8.0
1722,144,2016,65,8.0
1723,144,2016,65,8.0
1724,144,2016,65,8.0
1725,144,2016,65,8.0
1726,144,2016,65,8.0
1727,144,2016,65,8.0
1728,144,2016,65,8.0
1729,145,2016,68,8.0
1730,145,2016,68,8.0
1731,145,2016,68,8.0
1732,145,2016,68,8.0
1733,145,2016,68,8.0
1734,145,2016,68,8.0
1735,145,2016,68,8.0
1736,145,2016,68,8.0
1737,145,2016,68,8.0
1738,145,2016,68,8.0
1739,145,2016,68,8.0
1740,145,2016,68,8.0
1741,146,2016,71,8.0
1742,146,2016,71,8.0
1743,146,2016,71,8.0
1744,146,2016,71,8.0
1745,146,2016,71,8.0
1746,146,2016,71,8.0
1747,146,2016,71,8.0
1748,146,2016,71,8.0
1749,146,2016,71,8.0
1750,146,2016,71,8.0
1751,146,2016,71,8.0
1752,146,2016,71,8.0
1753,147,2016,74,8.0
1754,147,2016,74,8.0
1755,147,2016,74,8.0
1756,147,2016,74,8.0
1757,147,2016,74,8.0
1758,147,2016,74,8.0
1759,147,2016,74,8.0
1760,147,2016,74,8.0
1761,147,2016,74,8.0
1762,147,2016,74,8.0
1763,147,2016,74,8.0
1764,147,2016,74,8.0
1765,148,2016,77,8.0
1766,148,2016,77,8.0
1767,148,2016,77,8.0
1768,148,2016,77,8.0
1769,148,2016,77,8.0
1770,148,2016,77,8.0
1771,148,2016,77,8.0
1772,148,2016,77,8.0
1773,148,2016,77,8.0
1774,148,2016,77,8.0
1775,148,2016,77,8.0
1776,148,2016,77,8.0
1777,149,2016,80,8.1
1778,149,2016,80,8.1
1779,149,2016,80,8.1
1780,149,2016,80,8.1
1781,149,2016,80,8.1
1782,149,2016,80,8.1
1783,149,2016,80,8.1
1784,149,2016,80,8.1
1785,149,2016,80,8.1
1786,149,2016,80,8.1
1787,149,2016,80,8.1
1788,149,2016,80,8.1
1789,150,2016,83,8.2
1790,150,2016,83,8.2
1791,150,2016,83,8.2
1792,150,2016,83,8.2
1793,150,2016,83,8.2
1794,150,2016,83,8.2
1795,150,2016,83,8.2
1796,150,2016,83,8.2
1797,150,2016,83,8.2
1798,150,2016,83,8.2
1799,150,2016,83,8.2
1800,150,2016,83,8.2
1801,151,2016,86,8.4
1802,151,2016,86,8.4
1803,151,2016,86,8.4
1804,151,2016,86,8.4
1805,151,2016,86,8.4
1806,151,2016,86,8.4
1807,151,2016,86,8.4
1808,151,2016,86,8.4
1809,151,2016,86,8.4
1810,151,2016,86,8.4
1811,151,2016,86,8.4
1812,151,2016,86,8.4
1813,152,2016,89,8.5
1814,152,2016,89,8.5
1815,152,2016,89,8.5
1816,152,2016,89,8.5
1817,152,2016,89,8.5
1818,152,2016,89,8.5
1819,152,2016,89,8.5
1820,152,2016,89,8.5
1821,152,2016,89,8.5
1822,152,2016,89,8.5
1823,152,2016,89,8.5
1824,152,2016,89,8.5
1825,153,2016,92,9.0
1826,153,2016,92,9.0
1827,153,2016,92,9.0
1828,153,2016,92,9.0
1829,153,2016,92,9.0
1830,153,2016,92,9.0
1831,153,2016,92,9.0
1832,153,2016,92,9.0
1833,153,2016,92,9.0
1834,153,2016,92,9.0
1835,153,2016,92,9.0
1836,153,2016,92,9.0
1837,154,2016,95,9.3
1838,154,2016,95,9.3
1839,154,2016,95,9.3
1840,154,2016,95,9.3
1841,154,2016,95,9.3
1842,154,2016,95,9.3
1843,154,2016,95,9.3
1844,154,2016,95,9.3
1845,154,2016,95,9.3
1846,154,2016,95,9.3
1847,154,2016,95,9.3
1848,154,2016,95,9.3
1849,155,2016,98,9.3
1850,155,2016,98,9.3
1851,155,2016,98,9.3
1852,155,2016,98,9.3
1853,155,2016,98,9.3
1854,155,2016,98,9.3
1855,155,2016,98,9.3
1856,155,2016,98,9.3
1857,155,2016,98,9.3
1858,155,2016,98,9.3
1859,155,2016,98,9.3
1860,155,2016,98,9.3
1861,156,2016,101,9.6
1862,156,2016,101,9.6
1863,156,2016,101,9.6
1864,156,2016,101,9.6
1865,156,2016,101,9.6
1866,156,2016,101,9.6
1867,156,2016,101,9.6
1868,156,2016,101,9.6
1869,156,2016,101,9.6
1870,156,2016,101,9.6
1871,156,2016,101,9.6
1872,156,2016,101,9.6
1873,157,2016,104,9.6
1874,157,2016,104,9.6
1875,157,2016,104,9.6
1876,157,2016,104,9.6
1877,157,2016,104,9.6
1878,157,2016,104,9.6
1879,157,2016,104,9.6
1880,157,2016,104,9.6
1881,157,2016,104,9.6
1882,157,2016,104,9.6
1883,157,2016,104,9.6
1884,157,2016,104,9.6
1885,158,2016,107,9.7
1886,158,2016,107,9.7
1887,158,2016,107,9.7
1888,158,2016,107,9.7
1889,158,2016,107,9.7
1890,158,2016,107,9.7
1891,158,2016,107,9.7
1892,158,2016,107,9.7
1893,158,2016,107,9.7
1894,158,2016,107,9.7
1895,158,2016,107,9.7
1896,158,2016,107,9.7
1897,159,2016,110,10.0
1898,159,2016,110,10.0
1899,159,2016,110,10.0
1900,159,2016,110,10.0
1901,159,2016,110,10.0
1902,159,2016,110,10.0
1903,159,2016,110,10.0
1904,159,2016,110,10.0
1905,159,2016,110,10.0
1906,159,2016,110,10.0
1907,159,2016,110,10.0
1908,159,2016,110,10.0
1909,160,2016,113,10.5
1910,160,2016,113,10.5
1911,160,2016,113,10.5
1912,160,2016,113,10.5
1913,160,2016,113,10.5
1914,160,2016,113,10.5
1915,160,2016,113,10.5
1916,160,2016,113,10.5
1917,160,2016,113,10.5
1918,160,2016,113,10.5
1919,160,2016,113,10.5
1920,160,2016,113,10.5
1921,161,2016,116,10.4
1922,161,2016,116,10.4
1923,161,2016,116,10.4
1924,161,2016,116,10.4
1925,161,2016,116,10.4
1926,161,2016,116,10.4
1927,161,2016,116,10.4
1928,161,2016,116,10.4
1929,161,2016,116,10.4
1930,161,2016,116,10.4
1931,161,2016,116,10.4
1932,161,2016,116,10.4
1933,162,2016,119,10.4
1934,162,2016,119,10.4
1935,162,2016,119,10.4
1936,162,2016,119,10.4
1937,162,2016,119,10.4
1938,162,2016,119,10.4
1939,162,2016,119,10.4
1940,162,2016,119,10.4
1941,162,2016,119,10.4
1942,162,2016,119,10.4
1943,162,2016,119,10.4
1944,162,2016,119,10.4
1945,163,2016,122,10.7
1946,163,2016,122,10.7
1947,163,2016,122,10.7
1948,163,2016,122,10.7
1949,163,2016,122,10.7
1950,163,2016,122,10.7
1951,163,2016,122,10.7
1952,163,2016,122,10.7
1953,163,2016,122,10.7
1954,163,2016,122,10.7
1955,163,2016,122,10.7
1956,163,2016,122,10.7
1957,164,2016,125,11.1
1958,164,2016,125,11.1
1959,164,2016,125,11.1
1960,164,2016,125,11.1
1961,164,2016,125,11.1
1962,164,2016,125,11.1
1963,164,2016,125,11.1
1964,164,2016,125,11.1
1965,164,2016,125,11.1
1966,164,2016,125,11.1
1967,164,2016,125,11.1
1968,164,2016,125,11.1
1969,165,2016,128,11.0
1970,165,2016,128,11.0
1971,165,2016,128,11.0
1972,165,2016,128,11.0
1973,165,2016,128,11.0
1974,165,2016,128,11.0
1975,165,2016,128,11.0
1976,165,2016,128,11.0
1977,165,2016,128,11.0
1978,165,2016,128,11.0
1979,165,2016,128,11.0
1980,165,2016,128,11.0
1981,166,2016,131,10.9
1982,166,2016,131,10.9
1983,166,2016,131,10.9
1984,166,2016,131,10.9
1985,166,2016,131,10.9
1986,166,2016,131,10.9
1987,166,2016,131,10.9
1988,166,2016,131,10.9
1989,166,2016,131,10.9
1990,166,2016,131,10.9
1991,166,2016,131,10.9
1992,166,2016,131,10.9
1993,167,2016,134,11.4
1994,167,2016,134,11.4
1995,167,2016,134,11.4
1996,167,2016,134,11.4
1997,167,2016,134,11.4
1998,167,2016,134,11.4
1999,167,2016,134,11.4
2000,167,2016,134,11.4
2001,167,2016,134,11.4
2002,167,2016,134,11.4
2003,167,2016,134,11.4
2004,167,2016,134,11.4
2005,168,2016,137,11.8
2006,168,2016,137,11.8
2007,168,2016,137,11.8
2008,168,2016,137,11.8
2009,168,2016,137,11.8
2010,168,2016,137,11.8
2011,168,2016,137,11.8
2012,168,2016,137,11.8
2013,168,2016,137,11.8
2014,168,2016,137,11.8
2015,168,2016,137,11.8
2016,168,2016,137,11.8
2017,169,2016,140,12.0
2018,169,2016,140,12.0
2019,169,2016,140,12.0
2020,169,2016,140,12.0
2021,169,2016,140,12.0
2022,169,2016,140,12.0
2023,169,2016,140,12.0
2024,169,2016,140,12.0
2025,169,2016,140,12.0
2026,169,2016,140,12.0
2027,169,2016,140,12.0
2028,169,2016,140,12.0
2029,170,2016,143,12.0
2030,170,2016,143,12.0
2031,170,2016,143,12.0
2032,170,2016,143,12.0
2033,170,2016,143,12.0
2034,170,2016,143,12.0
2035,170,2016,143,12.0
2036,170,2016,143,12.0
2037,170,2016,143,12.0
2038,170,2016,143,12.0
2039,170,2016,143,12.0
2040,170,2016,143,12.0
2041,171,2016,146,12.2
2042,171,2016,146,12.2
2043,171,2016,146,12.2
2044,171,2016,146,12.2
2045,171,2016,146,12.2
2046,171,2016,146,12.2
2047,171,2016,146,12.2
2048,171,2016,146,12.2
2049,171,2016,146,12.2
2050,171,2016,146,12.2
2051,171,2016,146,12.2
2052,171,2016,146,12.2
2053,172,2016,149,12.2
2054,172,2016,149,12.2
2055,172,2016,149,12.2
2056,172,2016,149,12.2
2057,172,2016,149,12.2
2058,172,2016,149,12.2
2059,172,2016,149,12.2
2060,172,2016,149,12.2
2061,172,2016,149,12.2
2062,172,2016,149,12.2
