threeday_yrmo,threeday_yr,year,dayofyear,varadvecY1_cmsec_0-10mAvg
6448,538,2007,173,-0.003
6449,538,2007,173,-0.003
6450,538,2007,173,-0.003
6451,538,2007,173,-0.003
6452,538,2007,173,-0.003
6453,538,2007,173,-0.003
6454,538,2007,173,-0.003
6455,538,2007,173,-0.003
6456,538,2007,173,-0.003
6457,539,2007,176,0.001
6458,539,2007,176,0.001
6459,539,2007,176,0.001
6460,539,2007,176,0.001
6461,539,2007,176,0.001
6462,539,2007,176,0.001
6463,539,2007,176,0.001
6464,539,2007,176,0.001
6465,539,2007,176,0.001
6466,539,2007,176,0.001
6467,539,2007,176,0.001
6468,539,2007,176,0.001
6469,540,2007,179,-0.017
6470,540,2007,179,-0.017
6471,540,2007,179,-0.017
6472,540,2007,179,-0.017
6473,540,2007,179,-0.017
6474,540,2007,179,-0.017
6475,540,2007,179,-0.017
6476,540,2007,179,-0.017
6477,540,2007,179,-0.017
6478,540,2007,179,-0.017
6479,540,2007,179,-0.017
6480,540,2007,179,-0.017
6481,541,2007,182,-0.002
6482,541,2007,182,-0.002
6483,541,2007,182,-0.002
6484,541,2007,182,-0.002
6485,541,2007,182,-0.002
6486,541,2007,182,-0.002
6487,541,2007,182,-0.002
6488,541,2007,182,-0.002
6489,541,2007,182,-0.002
6490,541,2007,182,-0.002
6491,541,2007,182,-0.002
6492,541,2007,182,-0.002
6493,542,2007,185,-0.013
6494,542,2007,185,-0.013
6495,542,2007,185,-0.013
6496,542,2007,185,-0.013
6497,542,2007,185,-0.013
6498,542,2007,185,-0.013
6499,542,2007,185,-0.013
6500,542,2007,185,-0.013
6501,542,2007,185,-0.013
6502,542,2007,185,-0.013
6503,542,2007,185,-0.013
6504,542,2007,185,-0.013
6505,543,2007,188,-0.04
6506,543,2007,188,-0.04
6507,543,2007,188,-0.04
6508,543,2007,188,-0.04
6509,543,2007,188,-0.04
6510,543,2007,188,-0.04
6511,543,2007,188,-0.04
6512,543,2007,188,-0.04
6513,543,2007,188,-0.04
6514,543,2007,188,-0.04
6515,543,2007,188,-0.04
6516,543,2007,188,-0.04
6517,544,2007,191,-0.024
6518,544,2007,191,-0.024
6519,544,2007,191,-0.024
6520,544,2007,191,-0.024
6521,544,2007,191,-0.024
6522,544,2007,191,-0.024
6523,544,2007,191,-0.024
6524,544,2007,191,-0.024
6525,544,2007,191,-0.024
6526,544,2007,191,-0.024
6527,544,2007,191,-0.024
6528,544,2007,191,-0.024
6529,545,2007,194,-0.003
6530,545,2007,194,-0.003
6531,545,2007,194,-0.003
6532,545,2007,194,-0.003
6533,545,2007,194,-0.003
6534,545,2007,194,-0.003
6535,545,2007,194,-0.003
6536,545,2007,194,-0.003
6537,545,2007,194,-0.003
6538,545,2007,194,-0.003
6539,545,2007,194,-0.003
6540,545,2007,194,-0.003
6541,546,2007,197,0.012
6542,546,2007,197,0.012
6543,546,2007,197,0.012
6544,546,2007,197,0.012
6545,546,2007,197,0.012
6546,546,2007,197,0.012
6547,546,2007,197,0.012
6548,546,2007,197,0.012
6549,546,2007,197,0.012
6550,546,2007,197,0.012
6551,546,2007,197,0.012
6552,546,2007,197,0.012
6553,547,2007,200,0.01
6554,547,2007,200,0.01
6555,547,2007,200,0.01
6556,547,2007,200,0.01
6557,547,2007,200,0.01
6558,547,2007,200,0.01
6559,547,2007,200,0.01
6560,547,2007,200,0.01
6561,547,2007,200,0.01
6562,547,2007,200,0.01
6563,547,2007,200,0.01
6564,547,2007,200,0.01
6565,548,2007,203,0.031
6566,548,2007,203,0.031
6567,548,2007,203,0.031
6568,548,2007,203,0.031
6569,548,2007,203,0.031
6570,548,2007,203,0.031
6571,548,2007,203,0.031
6572,548,2007,203,0.031
6573,548,2007,203,0.031
6574,548,2007,203,0.031
6575,548,2007,203,0.031
6576,548,2007,203,0.031
6577,549,2007,206,-0.012
6578,549,2007,206,-0.012
6579,549,2007,206,-0.012
6580,549,2007,206,-0.012
6581,549,2007,206,-0.012
6582,549,2007,206,-0.012
6583,549,2007,206,-0.012
6584,549,2007,206,-0.012
6585,549,2007,206,-0.012
6586,549,2007,206,-0.012
6587,549,2007,206,-0.012
6588,549,2007,206,-0.012
6589,550,2007,209,-0.017
6590,550,2007,209,-0.017
6591,550,2007,209,-0.017
6592,550,2007,209,-0.017
6593,550,2007,209,-0.017
6594,550,2007,209,-0.017
6595,550,2007,209,-0.017
6596,550,2007,209,-0.017
6597,550,2007,209,-0.017
6598,550,2007,209,-0.017
6599,550,2007,209,-0.017
6600,550,2007,209,-0.017
6601,551,2007,212,-0.025
6602,551,2007,212,-0.025
6603,551,2007,212,-0.025
6604,551,2007,212,-0.025
6605,551,2007,212,-0.025
6606,551,2007,212,-0.025
6607,551,2007,212,-0.025
6608,551,2007,212,-0.025
6609,551,2007,212,-0.025
6610,551,2007,212,-0.025
6611,551,2007,212,-0.025
6612,551,2007,212,-0.025
6613,552,2007,215,-0.022
6614,552,2007,215,-0.022
6615,552,2007,215,-0.022
6616,552,2007,215,-0.022
6617,552,2007,215,-0.022
6618,552,2007,215,-0.022
6619,552,2007,215,-0.022
6620,552,2007,215,-0.022
6621,552,2007,215,-0.022
6622,552,2007,215,-0.022
6623,552,2007,215,-0.022
6624,552,2007,215,-0.022
6625,553,2007,218,-0.008
6626,553,2007,218,-0.008
6627,553,2007,218,-0.008
6628,553,2007,218,-0.008
6629,553,2007,218,-0.008
6630,553,2007,218,-0.008
6631,553,2007,218,-0.008
6632,553,2007,218,-0.008
6633,553,2007,218,-0.008
6634,553,2007,218,-0.008
6635,553,2007,218,-0.008
6636,553,2007,218,-0.008
6637,554,2007,221,0.01
6638,554,2007,221,0.01
6639,554,2007,221,0.01
6640,554,2007,221,0.01
6641,554,2007,221,0.01
6642,554,2007,221,0.01
6643,554,2007,221,0.01
6644,554,2007,221,0.01
6645,554,2007,221,0.01
6646,554,2007,221,0.01
6647,554,2007,221,0.01
6648,554,2007,221,0.01
6649,555,2007,224,-0.0
6650,555,2007,224,-0.0
6651,555,2007,224,-0.0
6652,555,2007,224,-0.0
6653,555,2007,224,-0.0
6654,555,2007,224,-0.0
6655,555,2007,224,-0.0
6656,555,2007,224,-0.0
6657,555,2007,224,-0.0
6658,555,2007,224,-0.0
6659,555,2007,224,-0.0
6660,555,2007,224,-0.0
6661,556,2007,227,-0.018
6662,556,2007,227,-0.018
6663,556,2007,227,-0.018
6664,556,2007,227,-0.018
6665,556,2007,227,-0.018
6666,556,2007,227,-0.018
6667,556,2007,227,-0.018
6668,556,2007,227,-0.018
6669,556,2007,227,-0.018
6670,556,2007,227,-0.018
6671,556,2007,227,-0.018
6672,556,2007,227,-0.018
6673,557,2007,230,-0.002
6674,557,2007,230,-0.002
6675,557,2007,230,-0.002
6676,557,2007,230,-0.002
6677,557,2007,230,-0.002
6678,557,2007,230,-0.002
6679,557,2007,230,-0.002
6680,557,2007,230,-0.002
6681,557,2007,230,-0.002
6682,557,2007,230,-0.002
6683,557,2007,230,-0.002
6684,557,2007,230,-0.002
6685,558,2007,233,0.004
6686,558,2007,233,0.004
6687,558,2007,233,0.004
6688,558,2007,233,0.004
6689,558,2007,233,0.004
6690,558,2007,233,0.004
6691,558,2007,233,0.004
6692,558,2007,233,0.004
6693,558,2007,233,0.004
6694,558,2007,233,0.004
6695,558,2007,233,0.004
6696,558,2007,233,0.004
6697,559,2007,236,-0.01
6698,559,2007,236,-0.01
6699,559,2007,236,-0.01
6700,559,2007,236,-0.01
6701,559,2007,236,-0.01
6702,559,2007,236,-0.01
6703,559,2007,236,-0.01
6704,559,2007,236,-0.01
6705,559,2007,236,-0.01
6706,559,2007,236,-0.01
6707,559,2007,236,-0.01
6708,559,2007,236,-0.01
6709,560,2007,239,-0.021
6710,560,2007,239,-0.021
6711,560,2007,239,-0.021
6712,560,2007,239,-0.021
6713,560,2007,239,-0.021
6714,560,2007,239,-0.021
6715,560,2007,239,-0.021
6716,560,2007,239,-0.021
6717,560,2007,239,-0.021
6718,560,2007,239,-0.021
6719,560,2007,239,-0.021
6720,560,2007,239,-0.021
6721,561,2007,242,-0.016
6722,561,2007,242,-0.016
6723,561,2007,242,-0.016
6724,561,2007,242,-0.016
6725,561,2007,242,-0.016
6726,561,2007,242,-0.016
6727,561,2007,242,-0.016
6728,561,2007,242,-0.016
6729,561,2007,242,-0.016
6730,561,2007,242,-0.016
6731,561,2007,242,-0.016
6732,561,2007,242,-0.016
6733,562,2007,245,-0.006
6734,562,2007,245,-0.006
6735,562,2007,245,-0.006
6736,562,2007,245,-0.006
6737,562,2007,245,-0.006
6738,562,2007,245,-0.006
6739,562,2007,245,-0.006
6740,562,2007,245,-0.006
6741,562,2007,245,-0.006
6742,562,2007,245,-0.006
6743,562,2007,245,-0.006
6744,562,2007,245,-0.006
6745,563,2007,248,-0.007
6746,563,2007,248,-0.007
6747,563,2007,248,-0.007
6748,563,2007,248,-0.007
6749,563,2007,248,-0.007
6750,563,2007,248,-0.007
6751,563,2007,248,-0.007
6752,563,2007,248,-0.007
6753,563,2007,248,-0.007
6754,563,2007,248,-0.007
6755,563,2007,248,-0.007
6756,563,2007,248,-0.007
6757,564,2007,251,-0.022
6758,564,2007,251,-0.022
6759,564,2007,251,-0.022
6760,564,2007,251,-0.022
6761,564,2007,251,-0.022
6762,564,2007,251,-0.022
6763,564,2007,251,-0.022
6764,564,2007,251,-0.022
6765,564,2007,251,-0.022
6766,564,2007,251,-0.022
6767,564,2007,251,-0.022
6768,564,2007,251,-0.022
6769,565,2007,254,-0.011
6770,565,2007,254,-0.011
6771,565,2007,254,-0.011
6772,565,2007,254,-0.011
6773,565,2007,254,-0.011
6774,565,2007,254,-0.011
6775,565,2007,254,-0.011
6776,565,2007,254,-0.011
6777,565,2007,254,-0.011
6778,565,2007,254,-0.011
6779,565,2007,254,-0.011
6780,565,2007,254,-0.011
6781,566,2007,257,-0.009
6782,566,2007,257,-0.009
6783,566,2007,257,-0.009
6784,566,2007,257,-0.009
6785,566,2007,257,-0.009
6786,566,2007,257,-0.009
6787,566,2007,257,-0.009
6788,566,2007,257,-0.009
6789,566,2007,257,-0.009
6790,566,2007,257,-0.009
6791,566,2007,257,-0.009
6792,566,2007,257,-0.009
6793,567,2007,260,0.0
6794,567,2007,260,0.0
6795,567,2007,260,0.0
6796,567,2007,260,0.0
6797,567,2007,260,0.0
6798,567,2007,260,0.0
6799,567,2007,260,0.0
6800,567,2007,260,0.0
6801,567,2007,260,0.0
6802,567,2007,260,0.0
6803,567,2007,260,0.0
6804,567,2007,260,0.0
6805,568,2007,263,-0.011
6806,568,2007,263,-0.011
6807,568,2007,263,-0.011
6808,568,2007,263,-0.011
6809,568,2007,263,-0.011
6810,568,2007,263,-0.011
6811,568,2007,263,-0.011
6812,568,2007,263,-0.011
6813,568,2007,263,-0.011
6814,568,2007,263,-0.011
6815,568,2007,263,-0.011
6816,568,2007,263,-0.011
6817,569,2007,266,-0.015
6818,569,2007,266,-0.015
6819,569,2007,266,-0.015
6820,569,2007,266,-0.015
6821,569,2007,266,-0.015
6822,569,2007,266,-0.015
6823,569,2007,266,-0.015
6824,569,2007,266,-0.015
6825,569,2007,266,-0.015
6826,569,2007,266,-0.015
6827,569,2007,266,-0.015
6828,569,2007,266,-0.015
6829,570,2007,269,-0.008
6830,570,2007,269,-0.008
6831,570,2007,269,-0.008
6832,570,2007,269,-0.008
6833,570,2007,269,-0.008
6834,570,2007,269,-0.008
6835,570,2007,269,-0.008
6836,570,2007,269,-0.008
6837,570,2007,269,-0.008
6838,570,2007,269,-0.008
6839,570,2007,269,-0.008
6840,570,2007,269,-0.008
6841,571,2007,272,-0.013
6842,571,2007,272,-0.013
6843,571,2007,272,-0.013
6844,571,2007,272,-0.013
6845,571,2007,272,-0.013
6846,571,2007,272,-0.013
6847,571,2007,272,-0.013
6848,571,2007,272,-0.013
6849,571,2007,272,-0.013
6850,571,2007,272,-0.013
6851,571,2007,272,-0.013
6852,571,2007,272,-0.013
6853,572,2007,275,0.02
6854,572,2007,275,0.02
6855,572,2007,275,0.02
6856,572,2007,275,0.02
6857,572,2007,275,0.02
6858,572,2007,275,0.02
6859,572,2007,275,0.02
6860,572,2007,275,0.02
6861,572,2007,275,0.02
6862,572,2007,275,0.02
6863,572,2007,275,0.02
6864,572,2007,275,0.02
6865,573,2007,278,0.001
6866,573,2007,278,0.001
6867,573,2007,278,0.001
6868,573,2007,278,0.001
6869,573,2007,278,0.001
6870,573,2007,278,0.001
6871,573,2007,278,0.001
6872,573,2007,278,0.001
6873,573,2007,278,0.001
6874,573,2007,278,0.001
6875,573,2007,278,0.001
6876,573,2007,278,0.001
6877,574,2007,281,0.011
6878,574,2007,281,0.011
6879,574,2007,281,0.011
6880,574,2007,281,0.011
6881,574,2007,281,0.011
6882,574,2007,281,0.011
6883,574,2007,281,0.011
6884,574,2007,281,0.011
6885,574,2007,281,0.011
6886,574,2007,281,0.011
6887,574,2007,281,0.011
6888,574,2007,281,0.011
6889,575,2007,284,0.005
6890,575,2007,284,0.005
6891,575,2007,284,0.005
6892,575,2007,284,0.005
6893,575,2007,284,0.005
6894,575,2007,284,0.005
6895,575,2007,284,0.005
6896,575,2007,284,0.005
6897,575,2007,284,0.005
6898,575,2007,284,0.005
6899,575,2007,284,0.005
6900,575,2007,284,0.005
6901,576,2007,287,-0.017
6902,576,2007,287,-0.017
6903,576,2007,287,-0.017
6904,576,2007,287,-0.017
6905,576,2007,287,-0.017
6906,576,2007,287,-0.017
6907,576,2007,287,-0.017
6908,576,2007,287,-0.017
6909,576,2007,287,-0.017
6910,576,2007,287,-0.017
6911,576,2007,287,-0.017
6912,576,2007,287,-0.017
6913,577,2007,290,0.004
6914,577,2007,290,0.004
6915,577,2007,290,0.004
6916,577,2007,290,0.004
6917,577,2007,290,0.004
6918,577,2007,290,0.004
6919,577,2007,290,0.004
6920,577,2007,290,0.004
6921,577,2007,290,0.004
6922,577,2007,290,0.004
6923,577,2007,290,0.004
6924,577,2007,290,0.004
6925,578,2007,293,0.011
6926,578,2007,293,0.011
6927,578,2007,293,0.011
6928,578,2007,293,0.011
6929,578,2007,293,0.011
6930,578,2007,293,0.011
6931,578,2007,293,0.011
6932,578,2007,293,0.011
6933,578,2007,293,0.011
6934,578,2007,293,0.011
6935,578,2007,293,0.011
6936,578,2007,293,0.011
6937,579,2007,296,0.019
6938,579,2007,296,0.019
6939,579,2007,296,0.019
6940,579,2007,296,0.019
6941,579,2007,296,0.019
6942,579,2007,296,0.019
6943,579,2007,296,0.019
6944,579,2007,296,0.019
6945,579,2007,296,0.019
6946,579,2007,296,0.019
6947,579,2007,296,0.019
6948,579,2007,296,0.019
6949,580,2007,299,-0.031
6950,580,2007,299,-0.031
6951,580,2007,299,-0.031
6952,580,2007,299,-0.031
6953,580,2007,299,-0.031
6954,580,2007,299,-0.031
6955,580,2007,299,-0.031
6956,580,2007,299,-0.031
6957,580,2007,299,-0.031
6958,580,2007,299,-0.031
6959,580,2007,299,-0.031
6960,580,2007,299,-0.031
6961,581,2007,302,-0.02
6962,581,2007,302,-0.02
6963,581,2007,302,-0.02
6964,581,2007,302,-0.02
6965,581,2007,302,-0.02
6966,581,2007,302,-0.02
6967,581,2007,302,-0.02
6968,581,2007,302,-0.02
6969,581,2007,302,-0.02
6970,581,2007,302,-0.02
6971,581,2007,302,-0.02
6972,581,2007,302,-0.02
6973,582,2007,305,-0.012
6974,582,2007,305,-0.012
6975,582,2007,305,-0.012
6976,582,2007,305,-0.012
6977,582,2007,305,-0.012
6978,582,2007,305,-0.012
6979,582,2007,305,-0.012
6980,582,2007,305,-0.012
6981,582,2007,305,-0.012
6982,582,2007,305,-0.012
6983,582,2007,305,-0.012
6984,582,2007,305,-0.012
6985,583,2007,308,0.002
6986,583,2007,308,0.002
6987,583,2007,308,0.002
6988,583,2007,308,0.002
6989,583,2007,308,0.002
6990,583,2007,308,0.002
6991,583,2007,308,0.002
6992,583,2007,308,0.002
6993,583,2007,308,0.002
6994,583,2007,308,0.002
6995,583,2007,308,0.002
6996,583,2007,308,0.002
6997,584,2007,311,-0.006
6998,584,2007,311,-0.006
6999,584,2007,311,-0.006
7000,584,2007,311,-0.006
7001,584,2007,311,-0.006
7002,584,2007,311,-0.006
7003,584,2007,311,-0.006
7004,584,2007,311,-0.006
7005,584,2007,311,-0.006
7006,584,2007,311,-0.006
7007,584,2007,311,-0.006
7008,584,2007,311,-0.006
7009,585,2007,314,0.011
7010,585,2007,314,0.011
7011,585,2007,314,0.011
7012,585,2007,314,0.011
7013,585,2007,314,0.011
7014,585,2007,314,0.011
7015,585,2007,314,0.011
7016,585,2007,314,0.011
7017,585,2007,314,0.011
7018,585,2007,314,0.011
7019,585,2007,314,0.011
7020,585,2007,314,0.011
7021,586,2007,317,0.019
7022,586,2007,317,0.019
7023,586,2007,317,0.019
7024,586,2007,317,0.019
7025,586,2007,317,0.019
7026,586,2007,317,0.019
7027,586,2007,317,0.019
7028,586,2007,317,0.019
7029,586,2007,317,0.019
7030,586,2007,317,0.019
7031,586,2007,317,0.019
7032,586,2007,317,0.019
7033,587,2007,320,0.026
7034,587,2007,320,0.026
7035,587,2007,320,0.026
7036,587,2007,320,0.026
7037,587,2007,320,0.026
7038,587,2007,320,0.026
7039,587,2007,320,0.026
7040,587,2007,320,0.026
7041,587,2007,320,0.026
7042,587,2007,320,0.026
7043,587,2007,320,0.026
7044,587,2007,320,0.026
7045,588,2007,323,-0.002
7046,588,2007,323,-0.002
7047,588,2007,323,-0.002
7048,588,2007,323,-0.002
7049,588,2007,323,-0.002
7050,588,2007,323,-0.002
7051,588,2007,323,-0.002
7052,588,2007,323,-0.002
7053,588,2007,323,-0.002
7054,588,2007,323,-0.002
7055,588,2007,323,-0.002
7056,588,2007,323,-0.002
7057,589,2007,326,-0.022
7058,589,2007,326,-0.022
7059,589,2007,326,-0.022
7060,589,2007,326,-0.022
7061,589,2007,326,-0.022
7062,589,2007,326,-0.022
7063,589,2007,326,-0.022
7064,589,2007,326,-0.022
7065,589,2007,326,-0.022
7066,589,2007,326,-0.022
7067,589,2007,326,-0.022
7068,589,2007,326,-0.022
7069,590,2007,329,-0.023
7070,590,2007,329,-0.023
7071,590,2007,329,-0.023
7072,590,2007,329,-0.023
7073,590,2007,329,-0.023
7074,590,2007,329,-0.023
7075,590,2007,329,-0.023
7076,590,2007,329,-0.023
7077,590,2007,329,-0.023
7078,590,2007,329,-0.023
7079,590,2007,329,-0.023
7080,590,2007,329,-0.023
7081,591,2007,332,-0.025
7082,591,2007,332,-0.025
7083,591,2007,332,-0.025
7084,591,2007,332,-0.025
7085,591,2007,332,-0.025
7086,591,2007,332,-0.025
7087,591,2007,332,-0.025
7088,591,2007,332,-0.025
7089,591,2007,332,-0.025
7090,591,2007,332,-0.025
7091,591,2007,332,-0.025
7092,591,2007,332,-0.025
7093,592,2007,335,-0.004
7094,592,2007,335,-0.004
7095,592,2007,335,-0.004
7096,592,2007,335,-0.004
7097,592,2007,335,-0.004
7098,592,2007,335,-0.004
7099,592,2007,335,-0.004
7100,592,2007,335,-0.004
7101,592,2007,335,-0.004
7102,592,2007,335,-0.004
7103,592,2007,335,-0.004
7104,592,2007,335,-0.004
7105,593,2007,338,0.021
7106,593,2007,338,0.021
7107,593,2007,338,0.021
7108,593,2007,338,0.021
7109,593,2007,338,0.021
7110,593,2007,338,0.021
7111,593,2007,338,0.021
7112,593,2007,338,0.021
7113,593,2007,338,0.021
7114,593,2007,338,0.021
7115,593,2007,338,0.021
7116,593,2007,338,0.021
7117,594,2007,341,-0.002
7118,594,2007,341,-0.002
7119,594,2007,341,-0.002
7120,594,2007,341,-0.002
7121,594,2007,341,-0.002
7122,594,2007,341,-0.002
7123,594,2007,341,-0.002
7124,594,2007,341,-0.002
7125,594,2007,341,-0.002
7126,594,2007,341,-0.002
7127,594,2007,341,-0.002
7128,594,2007,341,-0.002
7129,595,2007,344,-0.008
7130,595,2007,344,-0.008
7131,595,2007,344,-0.008
7132,595,2007,344,-0.008
7133,595,2007,344,-0.008
7134,595,2007,344,-0.008
7135,595,2007,344,-0.008
7136,595,2007,344,-0.008
7137,595,2007,344,-0.008
7138,595,2007,344,-0.008
7139,595,2007,344,-0.008
7140,595,2007,344,-0.008
7141,596,2007,347,-0.008
7142,596,2007,347,-0.008
7143,596,2007,347,-0.008
7144,596,2007,347,-0.008
7145,596,2007,347,-0.008
7146,596,2007,347,-0.008
7147,596,2007,347,-0.008
7148,596,2007,347,-0.008
7149,596,2007,347,-0.008
7150,596,2007,347,-0.008
7151,596,2007,347,-0.008
7152,596,2007,347,-0.008
7153,597,2007,350,0.021
7154,597,2007,350,0.021
7155,597,2007,350,0.021
7156,597,2007,350,0.021
7157,597,2007,350,0.021
7158,597,2007,350,0.021
7159,597,2007,350,0.021
7160,597,2007,350,0.021
7161,597,2007,350,0.021
7162,597,2007,350,0.021
7163,597,2007,350,0.021
7164,597,2007,350,0.021
7165,598,2007,353,0.019
7166,598,2007,353,0.019
7167,598,2007,353,0.019
7168,598,2007,353,0.019
7169,598,2007,353,0.019
7170,598,2007,353,0.019
7171,598,2007,353,0.019
7172,598,2007,353,0.019
7173,598,2007,353,0.019
7174,598,2007,353,0.019
7175,598,2007,353,0.019
7176,598,2007,353,0.019
7177,599,2007,356,0.001
7178,599,2007,356,0.001
7179,599,2007,356,0.001
7180,599,2007,356,0.001
7181,599,2007,356,0.001
7182,599,2007,356,0.001
7183,599,2007,356,0.001
7184,599,2007,356,0.001
7185,599,2007,356,0.001
7186,599,2007,356,0.001
7187,599,2007,356,0.001
7188,599,2007,356,0.001
7189,600,2007,360,-0.019
7190,600,2007,360,-0.019
7191,600,2007,360,-0.019
7192,600,2007,360,-0.019
7193,600,2007,360,-0.019
7194,600,2007,360,-0.019
7195,600,2007,360,-0.019
7196,600,2007,360,-0.019
7197,600,2007,360,-0.019
7198,600,2007,360,-0.019
7199,600,2007,360,-0.019
7200,600,2007,360,-0.019
7201,601,2008,2,0.005
7202,601,2008,2,0.005
7203,601,2008,2,0.005
7204,601,2008,2,0.005
7205,601,2008,2,0.005
7206,601,2008,2,0.005
7207,601,2008,2,0.005
7208,601,2008,2,0.005
7209,601,2008,2,0.005
7210,601,2008,2,0.005
7211,601,2008,2,0.005
7212,601,2008,2,0.005
7213,602,2008,5,0.035
7214,602,2008,5,0.035
7215,602,2008,5,0.035
7216,602,2008,5,0.035
7217,602,2008,5,0.035
7218,602,2008,5,0.035
7219,602,2008,5,0.035
7220,602,2008,5,0.035
7221,602,2008,5,0.035
7222,602,2008,5,0.035
7223,602,2008,5,0.035
7224,602,2008,5,0.035
7225,603,2008,8,0.024
7226,603,2008,8,0.024
7227,603,2008,8,0.024
7228,603,2008,8,0.024
7229,603,2008,8,0.024
7230,603,2008,8,0.024
7231,603,2008,8,0.024
7232,603,2008,8,0.024
7233,603,2008,8,0.024
7234,603,2008,8,0.024
7235,603,2008,8,0.024
7236,603,2008,8,0.024
7237,604,2008,11,0.013
7238,604,2008,11,0.013
7239,604,2008,11,0.013
7240,604,2008,11,0.013
7241,604,2008,11,0.013
7242,604,2008,11,0.013
7243,604,2008,11,0.013
7244,604,2008,11,0.013
7245,604,2008,11,0.013
7246,604,2008,11,0.013
7247,604,2008,11,0.013
7248,604,2008,11,0.013
7249,605,2008,14,0.002
7250,605,2008,14,0.002
7251,605,2008,14,0.002
7252,605,2008,14,0.002
7253,605,2008,14,0.002
7254,605,2008,14,0.002
7255,605,2008,14,0.002
7256,605,2008,14,0.002
7257,605,2008,14,0.002
7258,605,2008,14,0.002
7259,605,2008,14,0.002
7260,605,2008,14,0.002
7261,606,2008,17,-0.023
7262,606,2008,17,-0.023
7263,606,2008,17,-0.023
7264,606,2008,17,-0.023
7265,606,2008,17,-0.023
7266,606,2008,17,-0.023
7267,606,2008,17,-0.023
7268,606,2008,17,-0.023
7269,606,2008,17,-0.023
7270,606,2008,17,-0.023
7271,606,2008,17,-0.023
7272,606,2008,17,-0.023
7273,607,2008,20,-0.016
7274,607,2008,20,-0.016
7275,607,2008,20,-0.016
7276,607,2008,20,-0.016
7277,607,2008,20,-0.016
7278,607,2008,20,-0.016
7279,607,2008,20,-0.016
7280,607,2008,20,-0.016
7281,607,2008,20,-0.016
7282,607,2008,20,-0.016
7283,607,2008,20,-0.016
7284,607,2008,20,-0.016
7285,608,2008,23,-0.014
7286,608,2008,23,-0.014
7287,608,2008,23,-0.014
7288,608,2008,23,-0.014
7289,608,2008,23,-0.014
7290,608,2008,23,-0.014
7291,608,2008,23,-0.014
7292,608,2008,23,-0.014
7293,608,2008,23,-0.014
7294,608,2008,23,-0.014
7295,608,2008,23,-0.014
7296,608,2008,23,-0.014
7297,609,2008,26,-0.006
7298,609,2008,26,-0.006
7299,609,2008,26,-0.006
7300,609,2008,26,-0.006
7301,609,2008,26,-0.006
7302,609,2008,26,-0.006
7303,609,2008,26,-0.006
7304,609,2008,26,-0.006
7305,609,2008,26,-0.006
7306,609,2008,26,-0.006
7307,609,2008,26,-0.006
7308,609,2008,26,-0.006
7309,610,2008,29,-0.002
7310,610,2008,29,-0.002
7311,610,2008,29,-0.002
7312,610,2008,29,-0.002
7313,610,2008,29,-0.002
7314,610,2008,29,-0.002
7315,610,2008,29,-0.002
7316,610,2008,29,-0.002
7317,610,2008,29,-0.002
7318,610,2008,29,-0.002
7319,610,2008,29,-0.002
7320,610,2008,29,-0.002
7321,611,2008,32,0.007
7322,611,2008,32,0.007
7323,611,2008,32,0.007
7324,611,2008,32,0.007
7325,611,2008,32,0.007
7326,611,2008,32,0.007
7327,611,2008,32,0.007
7328,611,2008,32,0.007
7329,611,2008,32,0.007
7330,611,2008,32,0.007
7331,611,2008,32,0.007
7332,611,2008,32,0.007
7333,612,2008,35,-0.01
7334,612,2008,35,-0.01
7335,612,2008,35,-0.01
7336,612,2008,35,-0.01
7337,612,2008,35,-0.01
7338,612,2008,35,-0.01
7339,612,2008,35,-0.01
7340,612,2008,35,-0.01
7341,612,2008,35,-0.01
7342,612,2008,35,-0.01
7343,612,2008,35,-0.01
7344,612,2008,35,-0.01
7345,613,2008,38,-0.01
7346,613,2008,38,-0.01
7347,613,2008,38,-0.01
7348,613,2008,38,-0.01
7349,613,2008,38,-0.01
7350,613,2008,38,-0.01
7351,613,2008,38,-0.01
7352,613,2008,38,-0.01
7353,613,2008,38,-0.01
7354,613,2008,38,-0.01
7355,613,2008,38,-0.01
7356,613,2008,38,-0.01
7357,614,2008,41,-0.007
7358,614,2008,41,-0.007
7359,614,2008,41,-0.007
7360,614,2008,41,-0.007
7361,614,2008,41,-0.007
7362,614,2008,41,-0.007
7363,614,2008,41,-0.007
7364,614,2008,41,-0.007
7365,614,2008,41,-0.007
7366,614,2008,41,-0.007
7367,614,2008,41,-0.007
7368,614,2008,41,-0.007
7369,615,2008,44,-0.012
7370,615,2008,44,-0.012
7371,615,2008,44,-0.012
7372,615,2008,44,-0.012
7373,615,2008,44,-0.012
7374,615,2008,44,-0.012
7375,615,2008,44,-0.012
7376,615,2008,44,-0.012
7377,615,2008,44,-0.012
7378,615,2008,44,-0.012
7379,615,2008,44,-0.012
7380,615,2008,44,-0.012
7381,616,2008,47,-0.008
7382,616,2008,47,-0.008
7383,616,2008,47,-0.008
7384,616,2008,47,-0.008
7385,616,2008,47,-0.008
7386,616,2008,47,-0.008
7387,616,2008,47,-0.008
7388,616,2008,47,-0.008
7389,616,2008,47,-0.008
7390,616,2008,47,-0.008
7391,616,2008,47,-0.008
7392,616,2008,47,-0.008
7393,617,2008,50,-0.012
7394,617,2008,50,-0.012
7395,617,2008,50,-0.012
7396,617,2008,50,-0.012
7397,617,2008,50,-0.012
7398,617,2008,50,-0.012
7399,617,2008,50,-0.012
