threeday_yrmo,threeday_yr,year,dayofyear,varadvecX2_cmsec_0-40mAvg
6618,552,2007,215,-0.006
6619,552,2007,215,-0.006
6620,552,2007,215,-0.006
6621,552,2007,215,-0.006
6622,552,2007,215,-0.006
6623,552,2007,215,-0.006
6624,552,2007,215,-0.006
6625,553,2007,218,-0.007
6626,553,2007,218,-0.007
6627,553,2007,218,-0.007
6628,553,2007,218,-0.007
6629,553,2007,218,-0.007
6630,553,2007,218,-0.007
6631,553,2007,218,-0.007
6632,553,2007,218,-0.007
6633,553,2007,218,-0.007
6634,553,2007,218,-0.007
6635,553,2007,218,-0.007
6636,553,2007,218,-0.007
6637,554,2007,221,-0.009
6638,554,2007,221,-0.009
6639,554,2007,221,-0.009
6640,554,2007,221,-0.009
6641,554,2007,221,-0.009
6642,554,2007,221,-0.009
6643,554,2007,221,-0.009
6644,554,2007,221,-0.009
6645,554,2007,221,-0.009
6646,554,2007,221,-0.009
6647,554,2007,221,-0.009
6648,554,2007,221,-0.009
6649,555,2007,224,-0.009
6650,555,2007,224,-0.009
6651,555,2007,224,-0.009
6652,555,2007,224,-0.009
6653,555,2007,224,-0.009
6654,555,2007,224,-0.009
6655,555,2007,224,-0.009
6656,555,2007,224,-0.009
6657,555,2007,224,-0.009
6658,555,2007,224,-0.009
6659,555,2007,224,-0.009
6660,555,2007,224,-0.009
6661,556,2007,227,-0.008
6662,556,2007,227,-0.008
6663,556,2007,227,-0.008
6664,556,2007,227,-0.008
6665,556,2007,227,-0.008
6666,556,2007,227,-0.008
6667,556,2007,227,-0.008
6668,556,2007,227,-0.008
6669,556,2007,227,-0.008
6670,556,2007,227,-0.008
6671,556,2007,227,-0.008
6672,556,2007,227,-0.008
6673,557,2007,230,-0.008
6674,557,2007,230,-0.008
6675,557,2007,230,-0.008
6676,557,2007,230,-0.008
6677,557,2007,230,-0.008
6678,557,2007,230,-0.008
6679,557,2007,230,-0.008
6680,557,2007,230,-0.008
6681,557,2007,230,-0.008
6682,557,2007,230,-0.008
6683,557,2007,230,-0.008
6684,557,2007,230,-0.008
6685,558,2007,233,-0.01
6686,558,2007,233,-0.01
6687,558,2007,233,-0.01
6688,558,2007,233,-0.01
6689,558,2007,233,-0.01
6690,558,2007,233,-0.01
6691,558,2007,233,-0.01
6692,558,2007,233,-0.01
6693,558,2007,233,-0.01
6694,558,2007,233,-0.01
6695,558,2007,233,-0.01
6696,558,2007,233,-0.01
6697,559,2007,236,-0.008
6698,559,2007,236,-0.008
6699,559,2007,236,-0.008
6700,559,2007,236,-0.008
6701,559,2007,236,-0.008
6702,559,2007,236,-0.008
6703,559,2007,236,-0.008
6704,559,2007,236,-0.008
6705,559,2007,236,-0.008
6706,559,2007,236,-0.008
6707,559,2007,236,-0.008
6708,559,2007,236,-0.008
6709,560,2007,239,-0.007
6710,560,2007,239,-0.007
6711,560,2007,239,-0.007
6712,560,2007,239,-0.007
6713,560,2007,239,-0.007
6714,560,2007,239,-0.007
6715,560,2007,239,-0.007
6716,560,2007,239,-0.007
6717,560,2007,239,-0.007
6718,560,2007,239,-0.007
6719,560,2007,239,-0.007
6720,560,2007,239,-0.007
6721,561,2007,242,-0.008
6722,561,2007,242,-0.008
6723,561,2007,242,-0.008
6724,561,2007,242,-0.008
6725,561,2007,242,-0.008
6726,561,2007,242,-0.008
6727,561,2007,242,-0.008
6728,561,2007,242,-0.008
6729,561,2007,242,-0.008
6730,561,2007,242,-0.008
6731,561,2007,242,-0.008
6732,561,2007,242,-0.008
6733,562,2007,245,-0.007
6734,562,2007,245,-0.007
6735,562,2007,245,-0.007
6736,562,2007,245,-0.007
6737,562,2007,245,-0.007
6738,562,2007,245,-0.007
6739,562,2007,245,-0.007
6740,562,2007,245,-0.007
6741,562,2007,245,-0.007
6742,562,2007,245,-0.007
6743,562,2007,245,-0.007
6744,562,2007,245,-0.007
6745,563,2007,248,-0.008
6746,563,2007,248,-0.008
6747,563,2007,248,-0.008
6748,563,2007,248,-0.008
6749,563,2007,248,-0.008
6750,563,2007,248,-0.008
6751,563,2007,248,-0.008
6752,563,2007,248,-0.008
6753,563,2007,248,-0.008
6754,563,2007,248,-0.008
6755,563,2007,248,-0.008
6756,563,2007,248,-0.008
6757,564,2007,251,-0.009
6758,564,2007,251,-0.009
6759,564,2007,251,-0.009
6760,564,2007,251,-0.009
6761,564,2007,251,-0.009
6762,564,2007,251,-0.009
6763,564,2007,251,-0.009
6764,564,2007,251,-0.009
6765,564,2007,251,-0.009
6766,564,2007,251,-0.009
6767,564,2007,251,-0.009
6768,564,2007,251,-0.009
6769,565,2007,254,-0.009
6770,565,2007,254,-0.009
6771,565,2007,254,-0.009
6772,565,2007,254,-0.009
6773,565,2007,254,-0.009
6774,565,2007,254,-0.009
6775,565,2007,254,-0.009
6776,565,2007,254,-0.009
6777,565,2007,254,-0.009
6778,565,2007,254,-0.009
6779,565,2007,254,-0.009
6780,565,2007,254,-0.009
6781,566,2007,257,-0.009
6782,566,2007,257,-0.009
6783,566,2007,257,-0.009
6784,566,2007,257,-0.009
6785,566,2007,257,-0.009
6786,566,2007,257,-0.009
6787,566,2007,257,-0.009
6788,566,2007,257,-0.009
6789,566,2007,257,-0.009
6790,566,2007,257,-0.009
6791,566,2007,257,-0.009
6792,566,2007,257,-0.009
6793,567,2007,260,-0.009
6794,567,2007,260,-0.009
6795,567,2007,260,-0.009
6796,567,2007,260,-0.009
6797,567,2007,260,-0.009
6798,567,2007,260,-0.009
6799,567,2007,260,-0.009
6800,567,2007,260,-0.009
6801,567,2007,260,-0.009
6802,567,2007,260,-0.009
6803,567,2007,260,-0.009
6804,567,2007,260,-0.009
6805,568,2007,263,-0.009
6806,568,2007,263,-0.009
6807,568,2007,263,-0.009
6808,568,2007,263,-0.009
6809,568,2007,263,-0.009
6810,568,2007,263,-0.009
6811,568,2007,263,-0.009
6812,568,2007,263,-0.009
6813,568,2007,263,-0.009
6814,568,2007,263,-0.009
6815,568,2007,263,-0.009
6816,568,2007,263,-0.009
6817,569,2007,266,-0.007
6818,569,2007,266,-0.007
6819,569,2007,266,-0.007
6820,569,2007,266,-0.007
6821,569,2007,266,-0.007
6822,569,2007,266,-0.007
6823,569,2007,266,-0.007
6824,569,2007,266,-0.007
6825,569,2007,266,-0.007
6826,569,2007,266,-0.007
6827,569,2007,266,-0.007
6828,569,2007,266,-0.007
6829,570,2007,269,-0.007
6830,570,2007,269,-0.007
6831,570,2007,269,-0.007
6832,570,2007,269,-0.007
6833,570,2007,269,-0.007
6834,570,2007,269,-0.007
6835,570,2007,269,-0.007
6836,570,2007,269,-0.007
6837,570,2007,269,-0.007
6838,570,2007,269,-0.007
6839,570,2007,269,-0.007
6840,570,2007,269,-0.007
6841,571,2007,272,-0.005
6842,571,2007,272,-0.005
6843,571,2007,272,-0.005
6844,571,2007,272,-0.005
6845,571,2007,272,-0.005
6846,571,2007,272,-0.005
6847,571,2007,272,-0.005
6848,571,2007,272,-0.005
6849,571,2007,272,-0.005
6850,571,2007,272,-0.005
6851,571,2007,272,-0.005
6852,571,2007,272,-0.005
6853,572,2007,275,-0.007
6854,572,2007,275,-0.007
6855,572,2007,275,-0.007
6856,572,2007,275,-0.007
6857,572,2007,275,-0.007
6858,572,2007,275,-0.007
6859,572,2007,275,-0.007
6860,572,2007,275,-0.007
6861,572,2007,275,-0.007
6862,572,2007,275,-0.007
6863,572,2007,275,-0.007
6864,572,2007,275,-0.007
6865,573,2007,278,-0.007
6866,573,2007,278,-0.007
6867,573,2007,278,-0.007
6868,573,2007,278,-0.007
6869,573,2007,278,-0.007
6870,573,2007,278,-0.007
6871,573,2007,278,-0.007
6872,573,2007,278,-0.007
6873,573,2007,278,-0.007
6874,573,2007,278,-0.007
6875,573,2007,278,-0.007
6876,573,2007,278,-0.007
6877,574,2007,281,-0.005
6878,574,2007,281,-0.005
6879,574,2007,281,-0.005
6880,574,2007,281,-0.005
6881,574,2007,281,-0.005
6882,574,2007,281,-0.005
6883,574,2007,281,-0.005
6884,574,2007,281,-0.005
6885,574,2007,281,-0.005
6886,574,2007,281,-0.005
6887,574,2007,281,-0.005
6888,574,2007,281,-0.005
6889,575,2007,284,-0.005
6890,575,2007,284,-0.005
6891,575,2007,284,-0.005
6892,575,2007,284,-0.005
6893,575,2007,284,-0.005
6894,575,2007,284,-0.005
6895,575,2007,284,-0.005
6896,575,2007,284,-0.005
6897,575,2007,284,-0.005
6898,575,2007,284,-0.005
6899,575,2007,284,-0.005
6900,575,2007,284,-0.005
6901,576,2007,287,-0.005
6902,576,2007,287,-0.005
6903,576,2007,287,-0.005
6904,576,2007,287,-0.005
6905,576,2007,287,-0.005
6906,576,2007,287,-0.005
6907,576,2007,287,-0.005
6908,576,2007,287,-0.005
6909,576,2007,287,-0.005
6910,576,2007,287,-0.005
6911,576,2007,287,-0.005
6912,576,2007,287,-0.005
6913,577,2007,290,-0.003
6914,577,2007,290,-0.003
6915,577,2007,290,-0.003
6916,577,2007,290,-0.003
6917,577,2007,290,-0.003
6918,577,2007,290,-0.003
6919,577,2007,290,-0.003
6920,577,2007,290,-0.003
6921,577,2007,290,-0.003
6922,577,2007,290,-0.003
6923,577,2007,290,-0.003
6924,577,2007,290,-0.003
6925,578,2007,293,-0.006
6926,578,2007,293,-0.006
6927,578,2007,293,-0.006
6928,578,2007,293,-0.006
6929,578,2007,293,-0.006
6930,578,2007,293,-0.006
6931,578,2007,293,-0.006
6932,578,2007,293,-0.006
6933,578,2007,293,-0.006
6934,578,2007,293,-0.006
6935,578,2007,293,-0.006
6936,578,2007,293,-0.006
6937,579,2007,296,-0.006
6938,579,2007,296,-0.006
6939,579,2007,296,-0.006
6940,579,2007,296,-0.006
6941,579,2007,296,-0.006
6942,579,2007,296,-0.006
6943,579,2007,296,-0.006
6944,579,2007,296,-0.006
6945,579,2007,296,-0.006
6946,579,2007,296,-0.006
6947,579,2007,296,-0.006
6948,579,2007,296,-0.006
6949,580,2007,299,-0.005
6950,580,2007,299,-0.005
6951,580,2007,299,-0.005
6952,580,2007,299,-0.005
6953,580,2007,299,-0.005
6954,580,2007,299,-0.005
6955,580,2007,299,-0.005
6956,580,2007,299,-0.005
6957,580,2007,299,-0.005
6958,580,2007,299,-0.005
6959,580,2007,299,-0.005
6960,580,2007,299,-0.005
6961,581,2007,302,-0.003
6962,581,2007,302,-0.003
6963,581,2007,302,-0.003
6964,581,2007,302,-0.003
6965,581,2007,302,-0.003
6966,581,2007,302,-0.003
6967,581,2007,302,-0.003
6968,581,2007,302,-0.003
6969,581,2007,302,-0.003
6970,581,2007,302,-0.003
6971,581,2007,302,-0.003
6972,581,2007,302,-0.003
6973,582,2007,305,-0.005
6974,582,2007,305,-0.005
6975,582,2007,305,-0.005
6976,582,2007,305,-0.005
6977,582,2007,305,-0.005
6978,582,2007,305,-0.005
6979,582,2007,305,-0.005
6980,582,2007,305,-0.005
6981,582,2007,305,-0.005
6982,582,2007,305,-0.005
6983,582,2007,305,-0.005
6984,582,2007,305,-0.005
6985,583,2007,308,-0.005
6986,583,2007,308,-0.005
6987,583,2007,308,-0.005
6988,583,2007,308,-0.005
6989,583,2007,308,-0.005
6990,583,2007,308,-0.005
6991,583,2007,308,-0.005
6992,583,2007,308,-0.005
6993,583,2007,308,-0.005
6994,583,2007,308,-0.005
6995,583,2007,308,-0.005
6996,583,2007,308,-0.005
6997,584,2007,311,-0.007
6998,584,2007,311,-0.007
6999,584,2007,311,-0.007
7000,584,2007,311,-0.007
7001,584,2007,311,-0.007
7002,584,2007,311,-0.007
7003,584,2007,311,-0.007
7004,584,2007,311,-0.007
7005,584,2007,311,-0.007
7006,584,2007,311,-0.007
7007,584,2007,311,-0.007
7008,584,2007,311,-0.007
7009,585,2007,314,-0.004
7010,585,2007,314,-0.004
7011,585,2007,314,-0.004
7012,585,2007,314,-0.004
7013,585,2007,314,-0.004
7014,585,2007,314,-0.004
7015,585,2007,314,-0.004
7016,585,2007,314,-0.004
7017,585,2007,314,-0.004
7018,585,2007,314,-0.004
7019,585,2007,314,-0.004
7020,585,2007,314,-0.004
7021,586,2007,317,-0.003
7022,586,2007,317,-0.003
7023,586,2007,317,-0.003
7024,586,2007,317,-0.003
7025,586,2007,317,-0.003
7026,586,2007,317,-0.003
7027,586,2007,317,-0.003
7028,586,2007,317,-0.003
7029,586,2007,317,-0.003
7030,586,2007,317,-0.003
7031,586,2007,317,-0.003
7032,586,2007,317,-0.003
7033,587,2007,320,-0.005
7034,587,2007,320,-0.005
7035,587,2007,320,-0.005
7036,587,2007,320,-0.005
7037,587,2007,320,-0.005
7038,587,2007,320,-0.005
7039,587,2007,320,-0.005
7040,587,2007,320,-0.005
7041,587,2007,320,-0.005
7042,587,2007,320,-0.005
7043,587,2007,320,-0.005
7044,587,2007,320,-0.005
7045,588,2007,323,-0.006
7046,588,2007,323,-0.006
7047,588,2007,323,-0.006
7048,588,2007,323,-0.006
7049,588,2007,323,-0.006
7050,588,2007,323,-0.006
7051,588,2007,323,-0.006
7052,588,2007,323,-0.006
7053,588,2007,323,-0.006
7054,588,2007,323,-0.006
7055,588,2007,323,-0.006
7056,588,2007,323,-0.006
7057,589,2007,326,-0.003
7058,589,2007,326,-0.003
7059,589,2007,326,-0.003
7060,589,2007,326,-0.003
7061,589,2007,326,-0.003
7062,589,2007,326,-0.003
7063,589,2007,326,-0.003
7064,589,2007,326,-0.003
7065,589,2007,326,-0.003
7066,589,2007,326,-0.003
7067,589,2007,326,-0.003
7068,589,2007,326,-0.003
7069,590,2007,329,-0.002
7070,590,2007,329,-0.002
7071,590,2007,329,-0.002
7072,590,2007,329,-0.002
7073,590,2007,329,-0.002
7074,590,2007,329,-0.002
7075,590,2007,329,-0.002
7076,590,2007,329,-0.002
7077,590,2007,329,-0.002
7078,590,2007,329,-0.002
7079,590,2007,329,-0.002
7080,590,2007,329,-0.002
7081,591,2007,332,-0.003
7082,591,2007,332,-0.003
7083,591,2007,332,-0.003
7084,591,2007,332,-0.003
7085,591,2007,332,-0.003
7086,591,2007,332,-0.003
7087,591,2007,332,-0.003
7088,591,2007,332,-0.003
7089,591,2007,332,-0.003
7090,591,2007,332,-0.003
7091,591,2007,332,-0.003
7092,591,2007,332,-0.003
7093,592,2007,335,-0.004
7094,592,2007,335,-0.004
7095,592,2007,335,-0.004
7096,592,2007,335,-0.004
7097,592,2007,335,-0.004
7098,592,2007,335,-0.004
7099,592,2007,335,-0.004
7100,592,2007,335,-0.004
7101,592,2007,335,-0.004
7102,592,2007,335,-0.004
7103,592,2007,335,-0.004
7104,592,2007,335,-0.004
7105,593,2007,338,-0.001
7106,593,2007,338,-0.001
7107,593,2007,338,-0.001
7108,593,2007,338,-0.001
7109,593,2007,338,-0.001
7110,593,2007,338,-0.001
7111,593,2007,338,-0.001
7112,593,2007,338,-0.001
7113,593,2007,338,-0.001
7114,593,2007,338,-0.001
7115,593,2007,338,-0.001
7116,593,2007,338,-0.001
7117,594,2007,341,-0.006
7118,594,2007,341,-0.006
7119,594,2007,341,-0.006
7120,594,2007,341,-0.006
7121,594,2007,341,-0.006
7122,594,2007,341,-0.006
7123,594,2007,341,-0.006
7124,594,2007,341,-0.006
7125,594,2007,341,-0.006
7126,594,2007,341,-0.006
7127,594,2007,341,-0.006
7128,594,2007,341,-0.006
7129,595,2007,344,-0.003
7130,595,2007,344,-0.003
7131,595,2007,344,-0.003
7132,595,2007,344,-0.003
7133,595,2007,344,-0.003
7134,595,2007,344,-0.003
7135,595,2007,344,-0.003
7136,595,2007,344,-0.003
7137,595,2007,344,-0.003
7138,595,2007,344,-0.003
7139,595,2007,344,-0.003
7140,595,2007,344,-0.003
7141,596,2007,347,-0.003
7142,596,2007,347,-0.003
7143,596,2007,347,-0.003
7144,596,2007,347,-0.003
7145,596,2007,347,-0.003
7146,596,2007,347,-0.003
7147,596,2007,347,-0.003
7148,596,2007,347,-0.003
7149,596,2007,347,-0.003
7150,596,2007,347,-0.003
7151,596,2007,347,-0.003
7152,596,2007,347,-0.003
7153,597,2007,350,0.001
7154,597,2007,350,0.001
7155,597,2007,350,0.001
7156,597,2007,350,0.001
7157,597,2007,350,0.001
7158,597,2007,350,0.001
7159,597,2007,350,0.001
7160,597,2007,350,0.001
7161,597,2007,350,0.001
7162,597,2007,350,0.001
7163,597,2007,350,0.001
7164,597,2007,350,0.001
7165,598,2007,353,-0.003
7166,598,2007,353,-0.003
7167,598,2007,353,-0.003
7168,598,2007,353,-0.003
7169,598,2007,353,-0.003
7170,598,2007,353,-0.003
7171,598,2007,353,-0.003
7172,598,2007,353,-0.003
7173,598,2007,353,-0.003
7174,598,2007,353,-0.003
7175,598,2007,353,-0.003
7176,598,2007,353,-0.003
7177,599,2007,356,0.001
7178,599,2007,356,0.001
7179,599,2007,356,0.001
7180,599,2007,356,0.001
7181,599,2007,356,0.001
7182,599,2007,356,0.001
7183,599,2007,356,0.001
7184,599,2007,356,0.001
7185,599,2007,356,0.001
7186,599,2007,356,0.001
7187,599,2007,356,0.001
7188,599,2007,356,0.001
7189,600,2007,360,-0.001
7190,600,2007,360,-0.001
7191,600,2007,360,-0.001
7192,600,2007,360,-0.001
7193,600,2007,360,-0.001
7194,600,2007,360,-0.001
7195,600,2007,360,-0.001
7196,600,2007,360,-0.001
7197,600,2007,360,-0.001
7198,600,2007,360,-0.001
7199,600,2007,360,-0.001
7200,600,2007,360,-0.001
7201,601,2008,2,0.001
7202,601,2008,2,0.001
7203,601,2008,2,0.001
7204,601,2008,2,0.001
7205,601,2008,2,0.001
7206,601,2008,2,0.001
7207,601,2008,2,0.001
7208,601,2008,2,0.001
7209,601,2008,2,0.001
7210,601,2008,2,0.001
7211,601,2008,2,0.001
7212,601,2008,2,0.001
7213,602,2008,5,0.0
7214,602,2008,5,0.0
7215,602,2008,5,0.0
7216,602,2008,5,0.0
7217,602,2008,5,0.0
7218,602,2008,5,0.0
7219,602,2008,5,0.0
7220,602,2008,5,0.0
7221,602,2008,5,0.0
7222,602,2008,5,0.0
7223,602,2008,5,0.0
7224,602,2008,5,0.0
7225,603,2008,8,-0.003
7226,603,2008,8,-0.003
7227,603,2008,8,-0.003
7228,603,2008,8,-0.003
7229,603,2008,8,-0.003
7230,603,2008,8,-0.003
7231,603,2008,8,-0.003
7232,603,2008,8,-0.003
7233,603,2008,8,-0.003
7234,603,2008,8,-0.003
7235,603,2008,8,-0.003
7236,603,2008,8,-0.003
7237,604,2008,11,-0.004
7238,604,2008,11,-0.004
7239,604,2008,11,-0.004
7240,604,2008,11,-0.004
7241,604,2008,11,-0.004
7242,604,2008,11,-0.004
7243,604,2008,11,-0.004
7244,604,2008,11,-0.004
7245,604,2008,11,-0.004
7246,604,2008,11,-0.004
7247,604,2008,11,-0.004
7248,604,2008,11,-0.004
7249,605,2008,14,-0.003
7250,605,2008,14,-0.003
7251,605,2008,14,-0.003
7252,605,2008,14,-0.003
7253,605,2008,14,-0.003
7254,605,2008,14,-0.003
7255,605,2008,14,-0.003
7256,605,2008,14,-0.003
7257,605,2008,14,-0.003
7258,605,2008,14,-0.003
7259,605,2008,14,-0.003
7260,605,2008,14,-0.003
7261,606,2008,17,0.0
7262,606,2008,17,0.0
7263,606,2008,17,0.0
7264,606,2008,17,0.0
7265,606,2008,17,0.0
7266,606,2008,17,0.0
7267,606,2008,17,0.0
7268,606,2008,17,0.0
7269,606,2008,17,0.0
7270,606,2008,17,0.0
7271,606,2008,17,0.0
7272,606,2008,17,0.0
7273,607,2008,20,0.001
7274,607,2008,20,0.001
7275,607,2008,20,0.001
7276,607,2008,20,0.001
7277,607,2008,20,0.001
7278,607,2008,20,0.001
7279,607,2008,20,0.001
7280,607,2008,20,0.001
7281,607,2008,20,0.001
7282,607,2008,20,0.001
7283,607,2008,20,0.001
7284,607,2008,20,0.001
7285,608,2008,23,-0.002
7286,608,2008,23,-0.002
7287,608,2008,23,-0.002
7288,608,2008,23,-0.002
7289,608,2008,23,-0.002
7290,608,2008,23,-0.002
7291,608,2008,23,-0.002
7292,608,2008,23,-0.002
7293,608,2008,23,-0.002
7294,608,2008,23,-0.002
7295,608,2008,23,-0.002
7296,608,2008,23,-0.002
7297,609,2008,26,-0.004
7298,609,2008,26,-0.004
7299,609,2008,26,-0.004
7300,609,2008,26,-0.004
7301,609,2008,26,-0.004
7302,609,2008,26,-0.004
7303,609,2008,26,-0.004
7304,609,2008,26,-0.004
7305,609,2008,26,-0.004
7306,609,2008,26,-0.004
7307,609,2008,26,-0.004
7308,609,2008,26,-0.004
7309,610,2008,29,-0.004
7310,610,2008,29,-0.004
7311,610,2008,29,-0.004
7312,610,2008,29,-0.004
7313,610,2008,29,-0.004
7314,610,2008,29,-0.004
7315,610,2008,29,-0.004
7316,610,2008,29,-0.004
7317,610,2008,29,-0.004
7318,610,2008,29,-0.004
7319,610,2008,29,-0.004
7320,610,2008,29,-0.004
7321,611,2008,32,-0.002
7322,611,2008,32,-0.002
7323,611,2008,32,-0.002
7324,611,2008,32,-0.002
7325,611,2008,32,-0.002
7326,611,2008,32,-0.002
7327,611,2008,32,-0.002
7328,611,2008,32,-0.002
7329,611,2008,32,-0.002
7330,611,2008,32,-0.002
7331,611,2008,32,-0.002
7332,611,2008,32,-0.002
7333,612,2008,35,-0.004
7334,612,2008,35,-0.004
7335,612,2008,35,-0.004
7336,612,2008,35,-0.004
7337,612,2008,35,-0.004
7338,612,2008,35,-0.004
7339,612,2008,35,-0.004
7340,612,2008,35,-0.004
7341,612,2008,35,-0.004
7342,612,2008,35,-0.004
7343,612,2008,35,-0.004
7344,612,2008,35,-0.004
7345,613,2008,38,0.0
7346,613,2008,38,0.0
7347,613,2008,38,0.0
7348,613,2008,38,0.0
7349,613,2008,38,0.0
7350,613,2008,38,0.0
7351,613,2008,38,0.0
7352,613,2008,38,0.0
7353,613,2008,38,0.0
7354,613,2008,38,0.0
7355,613,2008,38,0.0
7356,613,2008,38,0.0
7357,614,2008,41,-0.004
7358,614,2008,41,-0.004
7359,614,2008,41,-0.004
7360,614,2008,41,-0.004
7361,614,2008,41,-0.004
7362,614,2008,41,-0.004
7363,614,2008,41,-0.004
7364,614,2008,41,-0.004
7365,614,2008,41,-0.004
7366,614,2008,41,-0.004
7367,614,2008,41,-0.004
7368,614,2008,41,-0.004
7369,615,2008,44,-0.005
7370,615,2008,44,-0.005
7371,615,2008,44,-0.005
7372,615,2008,44,-0.005
7373,615,2008,44,-0.005
7374,615,2008,44,-0.005
7375,615,2008,44,-0.005
7376,615,2008,44,-0.005
7377,615,2008,44,-0.005
7378,615,2008,44,-0.005
7379,615,2008,44,-0.005
7380,615,2008,44,-0.005
7381,616,2008,47,-0.002
7382,616,2008,47,-0.002
7383,616,2008,47,-0.002
7384,616,2008,47,-0.002
7385,616,2008,47,-0.002
7386,616,2008,47,-0.002
7387,616,2008,47,-0.002
7388,616,2008,47,-0.002
7389,616,2008,47,-0.002
7390,616,2008,47,-0.002
7391,616,2008,47,-0.002
7392,616,2008,47,-0.002
7393,617,2008,50,-0.001
7394,617,2008,50,-0.001
7395,617,2008,50,-0.001
7396,617,2008,50,-0.001
7397,617,2008,50,-0.001
7398,617,2008,50,-0.001
7399,617,2008,50,-0.001
7400,617,2008,50,-0.001
7401,617,2008,50,-0.001
7402,617,2008,50,-0.001
7403,617,2008,50,-0.001
7404,617,2008,50,-0.001
7405,618,2008,53,-0.004
7406,618,2008,53,-0.004
7407,618,2008,53,-0.004
7408,618,2008,53,-0.004
7409,618,2008,53,-0.004
7410,618,2008,53,-0.004
7411,618,2008,53,-0.004
7412,618,2008,53,-0.004
7413,618,2008,53,-0.004
7414,618,2008,53,-0.004
7415,618,2008,53,-0.004
7416,618,2008,53,-0.004
7417,619,2008,56,-0.007
7418,619,2008,56,-0.007
7419,619,2008,56,-0.007
7420,619,2008,56,-0.007
7421,619,2008,56,-0.007
7422,619,2008,56,-0.007
7423,619,2008,56,-0.007
7424,619,2008,56,-0.007
7425,619,2008,56,-0.007
7426,619,2008,56,-0.007
7427,619,2008,56,-0.007
7428,619,2008,56,-0.007
7429,620,2008,59,-0.005
7430,620,2008,59,-0.005
7431,620,2008,59,-0.005
7432,620,2008,59,-0.005
7433,620,2008,59,-0.005
7434,620,2008,59,-0.005
7435,620,2008,59,-0.005
7436,620,2008,59,-0.005
7437,620,2008,59,-0.005
7438,620,2008,59,-0.005
7439,620,2008,59,-0.005
7440,620,2008,59,-0.005
7441,621,2008,62,-0.003
7442,621,2008,62,-0.003
7443,621,2008,62,-0.003
7444,621,2008,62,-0.003
7445,621,2008,62,-0.003
7446,621,2008,62,-0.003
7447,621,2008,62,-0.003
7448,621,2008,62,-0.003
7449,621,2008,62,-0.003
7450,621,2008,62,-0.003
7451,621,2008,62,-0.003
7452,621,2008,62,-0.003
7453,622,2008,65,-0.003
7454,622,2008,65,-0.003
7455,622,2008,65,-0.003
7456,622,2008,65,-0.003
7457,622,2008,65,-0.003
7458,622,2008,65,-0.003
7459,622,2008,65,-0.003
7460,622,2008,65,-0.003
7461,622,2008,65,-0.003
7462,622,2008,65,-0.003
7463,622,2008,65,-0.003
7464,622,2008,65,-0.003
7465,623,2008,68,-0.004
7466,623,2008,68,-0.004
7467,623,2008,68,-0.004
7468,623,2008,68,-0.004
7469,623,2008,68,-0.004
7470,623,2008,68,-0.004
7471,623,2008,68,-0.004
7472,623,2008,68,-0.004
7473,623,2008,68,-0.004
7474,623,2008,68,-0.004
7475,623,2008,68,-0.004
7476,623,2008,68,-0.004
7477,624,2008,71,-0.004
7478,624,2008,71,-0.004
7479,624,2008,71,-0.004
7480,624,2008,71,-0.004
7481,624,2008,71,-0.004
7482,624,2008,71,-0.004
7483,624,2008,71,-0.004
7484,624,2008,71,-0.004
7485,624,2008,71,-0.004
7486,624,2008,71,-0.004
7487,624,2008,71,-0.004
7488,624,2008,71,-0.004
7489,625,2008,74,-0.005
7490,625,2008,74,-0.005
7491,625,2008,74,-0.005
7492,625,2008,74,-0.005
7493,625,2008,74,-0.005
7494,625,2008,74,-0.005
7495,625,2008,74,-0.005
7496,625,2008,74,-0.005
7497,625,2008,74,-0.005
7498,625,2008,74,-0.005
7499,625,2008,74,-0.005
7500,625,2008,74,-0.005
7501,626,2008,77,-0.0
7502,626,2008,77,-0.0
7503,626,2008,77,-0.0
7504,626,2008,77,-0.0
7505,626,2008,77,-0.0
7506,626,2008,77,-0.0
7507,626,2008,77,-0.0
7508,626,2008,77,-0.0
7509,626,2008,77,-0.0
7510,626,2008,77,-0.0
7511,626,2008,77,-0.0
7512,626,2008,77,-0.0
7513,627,2008,80,-0.001
7514,627,2008,80,-0.001
7515,627,2008,80,-0.001
7516,627,2008,80,-0.001
7517,627,2008,80,-0.001
7518,627,2008,80,-0.001
7519,627,2008,80,-0.001
7520,627,2008,80,-0.001
7521,627,2008,80,-0.001
7522,627,2008,80,-0.001
7523,627,2008,80,-0.001
7524,627,2008,80,-0.001
7525,628,2008,83,-0.004
7526,628,2008,83,-0.004
7527,628,2008,83,-0.004
7528,628,2008,83,-0.004
7529,628,2008,83,-0.004
7530,628,2008,83,-0.004
7531,628,2008,83,-0.004
7532,628,2008,83,-0.004
7533,628,2008,83,-0.004
7534,628,2008,83,-0.004
7535,628,2008,83,-0.004
7536,628,2008,83,-0.004
7537,629,2008,86,-0.006
7538,629,2008,86,-0.006
7539,629,2008,86,-0.006
7540,629,2008,86,-0.006
7541,629,2008,86,-0.006
7542,629,2008,86,-0.006
7543,629,2008,86,-0.006
7544,629,2008,86,-0.006
7545,629,2008,86,-0.006
7546,629,2008,86,-0.006
7547,629,2008,86,-0.006
7548,629,2008,86,-0.006
7549,630,2008,89,-0.005
7550,630,2008,89,-0.005
7551,630,2008,89,-0.005
7552,630,2008,89,-0.005
7553,630,2008,89,-0.005
