timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,date,season,year,month,day_of_year,biweekly,multiplier,Total_Biomass_C,Total_Biomass_N,N_Free,N_Free_Adjusted
375,0.006143508,0.0002194143,0.3074002,0.05703345,0.4726318,0.5836639,0.09675981,0.4241646,0.4446966,0.003333902,0.02264479,0.3606811,0.03298582,0.7130765,0.1861383,0.1261428,0.7726387,1.315196,0.2900914,0.02946148,6.837724,7.085945,1981-02-13,Fall,1981,2,44,4,1.2,13.331049074300001,8.397267389451647,22.11120718681954,26.53344862418345
376,0.006070468,0.0002157701,0.3029678,0.05640182,0.4636135,0.5696232,0.09407672,0.4136871,0.4393439,0.003265797,0.02226054,0.3558666,0.03396517,0.6983792,0.1860566,0.1239359,0.7590466,1.241217,0.2721857,0.02640289,6.777487,7.150945,1981-02-16,Fall,1981,2,47,4,1.2,13.219527275099999,8.327019477046875,22.181455099224316,26.617746119069178
377,0.005996289,0.0002121156,0.2986079,0.05577576,0.4554003,0.5564588,0.09189374,0.4047391,0.4350861,0.003200864,0.02186772,0.351172,0.03543606,0.7020646,0.189662,0.1418827,1.021487,1.407845,0.3224811,0.02337491,6.73116,7.24107,1981-02-19,Fall,1981,2,50,4,1.2,13.7657140586,8.671064153506435,21.837410422764755,26.204892507317705
378,0.005921223,0.0002084645,0.2943579,0.05517075,0.4477495,0.5438056,0.09009117,0.3978028,0.4335053,0.003137766,0.02153182,0.3467006,0.03816361,0.7333066,0.198434,0.170814,1.195093,1.53604,0.3513429,0.02000648,6.712147,7.395259,1981-02-22,Fall,1981,2,53,4,1.1,14.278442483500001,8.994033310551846,21.514441265719345,23.66588539229128
379,0.005845491,0.0002048271,0.2902487,0.05458504,0.440519,0.5317064,0.08851562,0.3919074,0.4340031,0.003076881,0.02126887,0.3424963,0.04113842,0.7655172,0.2091346,0.1907335,1.175401,1.503784,0.3308969,0.01729789,6.700044,7.568691,1981-02-25,Fall,1981,2,56,4,1.0,14.4069721391,9.074994522196324,21.433480054074867,21.433480054074867
380,0.0057693,0.0002012124,0.2862973,0.05402635,0.4338561,0.5201743,0.0873309,0.3880171,0.4377548,0.003018432,0.02108321,0.3385786,0.04537839,0.8218446,0.2257912,0.252836,1.57692,1.777623,0.4250335,0.01317914,6.705192,7.812488,1981-02-28,Fall,1981,2,59,5,1.0,15.5272014344,9.780630281070389,20.727844295200804,20.727844295200804
381,0.005692933,0.0001976344,0.2825595,0.05349721,0.4279906,0.5094405,0.08663003,0.3860599,0.4454148,0.002963626,0.02099822,0.3350407,0.05055355,0.8872184,0.2483709,0.2941971,1.553331,1.766403,0.3901485,0.01050478,6.730749,8.112679,1981-03-03,Spring,1981,3,62,5,1.0,15.869891883400001,9.996492012283419,20.51198256398777,20.51198256398777
382,0.005616665,0.0001941054,0.2790543,0.05300002,0.4229395,0.4995247,0.08639412,0.3860159,0.4569156,0.002912295,0.02101677,0.3318903,0.05629349,0.9586669,0.2773616,0.3509309,1.866575,1.918879,0.4393878,0.008037986,6.766077,8.459643,1981-03-06,Spring,1981,3,65,5,1.0,16.8812499514,10.633549461861605,19.874925114409585,19.874925114409585
383,0.005540822,0.0001906412,0.2758285,0.05254656,0.4190486,0.4905321,0.08684081,0.3893095,0.4741092,0.002864895,0.02116622,0.3292092,0.06339176,1.053903,0.3188356,0.4064684,2.238038,2.05003,0.4834723,0.00627259,6.839553,8.904596,1981-03-09,Spring,1981,3,68,5,1.1,18.0721946982,11.383729093577314,19.124745482693875,21.037220030963265
384,0.005465796,0.0001872609,0.2729342,0.05214097,0.4168082,0.4827241,0.0881065,0.396313,0.4977882,0.002822106,0.02147043,0.3270873,0.07119357,1.159529,0.3745257,0.4543799,2.531641,2.129243,0.4977909,0.00519251,6.943718,9.432854,1981-03-12,Spring,1981,3,71,6,1.1,19.220197642900004,12.106859556663542,18.401615019607647,20.24177652156841
385,0.005392026,0.0001839855,0.2704,0.05177868,0.4165522,0.4763829,0.0901237,0.4060723,0.527212,0.002784371,0.02193368,0.3255783,0.07832097,1.248648,0.438985,0.4774044,2.536771,2.157956,0.4558266,0.004866069,7.051979,9.978582,1981-03-15,Spring,1981,3,74,6,1.2,19.9717541815,12.580267251567424,17.928207324703767,21.51384878964452
386,0.005319866,0.0001808298,0.2682296,0.05147035,0.4172337,0.4709544,0.09264168,0.4186098,0.5624701,0.002751856,0.02258413,0.3246442,0.08527336,1.339763,0.5124426,0.5036688,2.915544,2.241496,0.498346,0.004673046,7.174995,10.55998,1981-03-18,Spring,1981,3,77,6,1.2,21.2982773178,13.415848113337677,17.092626462933513,20.511151755520213
387,0.005249661,0.0001778084,0.2664483,0.05121945,0.4194503,0.4666964,0.09581177,0.4345506,0.6043447,0.002724978,0.02343341,0.3243472,0.09169127,1.427207,0.594597,0.5224259,3.037539,2.219728,0.4934272,0.004864144,7.314481,11.17515,1981-03-21,Spring,1981,3,80,6,1.1,22.2610840914,14.022322958433016,16.486151617838175,18.134766779621994
388,0.005181771,0.000174936,0.2650518,0.05102065,0.4235159,0.4638602,0.09953844,0.453018,0.651453,0.002703848,0.02446418,0.3246769,0.09635449,1.489968,0.6763414,0.5280427,3.075767,2.145073,0.4695933,0.005657482,7.447065,11.7625,1981-03-24,Spring,1981,3,83,6,1.0,23.013956997,14.496559836818264,16.011914739452926,16.011914739452926
389,0.005116534,0.0001722258,0.2640192,0.05087437,0.4295329,0.462426,0.1037802,0.4741526,0.7029673,0.002688371,0.02565682,0.3255873,0.09951536,1.537495,0.7555457,0.5260668,3.204585,2.116804,0.4614019,0.007421852,7.576155,12.31473,1981-03-27,Spring,1981,3,86,7,1.0,23.8705394328,15.036123656171924,15.472350920099267,15.472350920099267
390,0.005054124,0.0001696812,0.2633087,0.05076577,0.4346843,0.461567,0.1075881,0.492539,0.7530958,0.002678182,0.02700457,0.3268973,0.09909485,1.519867,0.8017333,0.4754111,2.421794,1.790134,0.3498319,0.01072228,7.651353,12.68493,1981-03-30,Spring,1981,3,89,7,1.0,23.0788709572,14.537449333066421,15.97102524320477,15.97102524320477
391,0.004994454,0.0001672903,0.2628128,0.05068899,0.4397435,0.4612358,0.1112328,0.5101222,0.8008877,0.002672085,0.02839184,0.3284131,0.09764159,1.502521,0.8335636,0.4680635,2.793609,1.900236,0.413595,0.01466592,7.701554,12.94902,1981-04-02,Fall,1981,4,92,7,1.0,23.9742781693,15.101468994275415,15.407005581995776,15.407005581995776
392,0.004937565,0.0001650526,0.2625539,0.05065928,0.4447826,0.4611644,0.1150836,0.5293349,0.85046,0.002670248,0.02986479,0.33018,0.09793873,1.52206,0.8694382,0.4737394,2.819927,2.006981,0.4367183,0.01949721,7.779237,13.23088,1981-04-05,Fall,1981,4,95,7,1.1,24.559036175600003,15.469809798487901,15.03866477778329,16.54253125556162
393,0.004883565,0.0001629712,0.2625633,0.05067802,0.4512208,0.4619947,0.1194586,0.5515312,0.9030081,0.002672987,0.0314208,0.3322939,0.0995452,1.569301,0.9127544,0.4888911,3.188607,2.137734,0.4845292,0.02651273,7.88907,13.54244,1981-04-08,Fall,1981,4,98,7,1.2,25.6222035732,16.139502098593955,14.368972477677236,17.24276697321268
394,0.004832653,0.0001610547,0.2628828,0.05074992,0.4584108,0.4635122,0.1242097,0.5759772,0.9589038,0.002680795,0.03311031,0.3348135,0.1018358,1.62381,0.9579115,0.506743,3.181776,2.191153,0.4871911,0.03525303,8.020006,13.86104,1981-04-11,Fall,1981,4,101,8,1.2,26.2169581627,16.51413978024222,13.99433479602897,16.79320175523476
395,0.004784912,0.0001593041,0.2635167,0.05087196,0.46533,0.4653802,0.1290147,0.6009079,1.016441,0.00269377,0.03493807,0.3377063,0.1038612,1.667909,0.9962786,0.5219947,3.209275,2.184602,0.4920736,0.04423176,8.152766,14.14325,1981-04-14,Fall,1981,4,104,8,1.2,26.7352206761,16.840594876063523,13.667879700207667,16.4014556402492
396,0.004740509,0.0001577246,0.2644517,0.05103739,0.4748338,0.4688641,0.1342994,0.6281504,1.074642,0.002711825,0.03681478,0.3410801,0.1048795,1.698668,1.031623,0.5322765,3.315488,2.155024,0.4784946,0.05783168,8.291201,14.37009,1981-04-17,Fall,1981,4,107,8,1.1,27.2261590086,17.149838389215205,13.358636187055986,14.694499805761586
397,0.004699813,0.0001563322,0.2656808,0.05125106,0.4886578,0.4746244,0.1403529,0.6606482,1.134478,0.002734924,0.03869381,0.3449954,0.1058128,1.738773,1.077192,0.5437417,3.749103,2.212935,0.4834014,0.07852126,8.463204,14.57138,1981-04-20,Fall,1981,4,110,8,1.1,28.1678335992,17.743002009501094,12.765472566770097,14.042019823447108
398,0.004663044,0.0001551346,0.267181,0.05149481,0.5016159,0.4809839,0.145724,0.688585,1.187783,0.002762833,0.04062616,0.3491826,0.1030883,1.699707,1.082704,0.4824825,2.689934,1.785881,0.3426887,0.1073581,8.589396,14.5407,1981-04-23,Fall,1981,4,113,9,1.1,26.5553009816,16.72726292634791,13.781211649923282,15.159332814915611
399,0.004630024,0.0001541156,0.2688171,0.05176551,0.515668,0.4882668,0.1510364,0.7173733,1.235261,0.002793943,0.04241382,0.3534147,0.1007856,1.687378,1.092077,0.5013477,3.644886,2.056708,0.4401833,0.1214916,8.713933,14.45188,1981-04-26,Fall,1981,4,116,9,1.1,27.9283319126,17.59213918607319,12.916335390198,14.2079689292178
400,0.004600851,0.0001532802,0.270651,0.05207492,0.5299956,0.4959317,0.1563789,0.74667,1.281033,0.002828802,0.04419268,0.3577888,0.09930464,1.6809,1.101148,0.4902535,3.098899,1.916976,0.3727151,0.1362633,8.849303,14.37576,1981-04-29,Fall,1981,4,119,9,1.1,27.2145190732,17.142506359349817,13.365968216921374,14.702565038613512
401,0.004575457,0.0001526217,0.272653,0.05242041,0.5453681,0.5042418,0.1619129,0.7781293,1.325113,0.002867015,0.04589826,0.3622853,0.09914676,1.70365,1.121975,0.5191873,3.874982,2.130223,0.450524,0.1396297,8.996785,14.35651,1981-05-02,Fall,1981,5,122,9,1.1,28.451444923700002,17.921649624795997,12.586824951475194,13.845507446622713
402,0.004554022,0.0001521504,0.2749139,0.05282586,0.5625197,0.5131459,0.1681813,0.8154223,1.374124,0.002909593,0.04766783,0.3670807,0.1014053,1.767342,1.167426,0.551664,4.162707,2.219664,0.4734327,0.1409629,9.192385,14.50284,1981-05-05,Fall,1981,5,125,9,1.1,29.270941155400003,18.437852734084625,12.070621842186565,13.277684026405222
403,0.004536757,0.0001518763,0.2774767,0.05328025,0.5815168,0.5235677,0.174701,0.8547416,1.424159,0.002957138,0.04948727,0.3723402,0.1031139,1.813179,1.210346,0.5725327,4.14687,2.170251,0.4515934,0.1452758,9.384963,14.67037,1981-05-08,Fall,1981,5,128,10,1.0,29.6024480913,18.646669937194073,11.861804639077118,11.861804639077118
404,0.004523875,0.0001518073,0.2803257,0.05377899,0.6029772,0.5362579,0.1813768,0.8965819,1.473414,0.003009547,0.05127437,0.3780999,0.104104,1.848194,1.25344,0.5854881,4.385947,2.18361,0.4474353,0.1546273,9.578007,14.82808,1981-05-11,Fall,1981,5,131,10,1.0,30.2526976893,19.05626408945145,11.452210486819741,11.452210486819741
405,0.004515597,0.0001519519,0.2834388,0.05431025,0.6255807,0.5515792,0.1877708,0.9370032,1.518123,0.003066546,0.05293099,0.3843606,0.103214,1.847791,1.279374,0.5869166,3.992878,2.092407,0.3853009,0.1678191,9.740299,14.88571,1981-05-14,Fall,1981,5,134,10,0.9,29.944242234900003,18.86196708297467,11.646507493296522,10.481856743966869
406,0.00451191,0.0001523058,0.2867469,0.05487493,0.6479914,0.5678129,0.1939145,0.9760203,1.557834,0.003127231,0.05448868,0.3907745,0.1017436,1.842195,1.297426,0.5861251,4.24016,2.049666,0.3905967,0.1764798,9.886607,14.90098,1981-05-17,Fall,1981,5,137,10,0.9,30.3236217568,19.100939370130835,11.407535206140356,10.26678168552632
407,0.004512858,0.0001528708,0.2902425,0.05547762,0.6715524,0.5860356,0.2001751,1.017579,1.595283,0.003191366,0.0558372,0.3974799,0.1004664,1.85297,1.326305,0.5886721,4.479982,2.053403,0.3950426,0.1862523,10.048,14.9416,1981-05-20,Fall,1981,5,140,10,0.9,30.8022128148,19.40240529841807,11.10606927785312,9.995462350067807
408,0.004518562,0.0001536536,0.293932,0.05611759,0.695842,0.6065991,0.2065827,1.061508,1.631395,0.003258844,0.0569726,0.4045882,0.09948748,1.875683,1.364171,0.5944623,4.688664,2.081408,0.3993787,0.1972987,10.22296,15.00637,1981-05-23,Fall,1981,5,143,11,0.9,31.3283914296,19.733846770012754,10.774627806258437,9.697165025632593
409,0.0045291,0.0001546589,0.2978271,0.05679864,0.7202712,0.6281555,0.2130388,1.10566,1.666403,0.003329681,0.05808309,0.4119027,0.09904234,1.899428,1.400231,0.6011928,4.740909,2.083943,0.397466,0.2041744,10.39787,15.09261,1981-05-26,Fall,1981,5,146,11,0.9,31.6851500099,19.958570058897468,10.549904517373722,9.494914065636351
410,0.004544544,0.0001558915,0.3019408,0.05750971,0.745213,0.6523559,0.2199261,1.154027,1.70302,0.0034039,0.0589802,0.4197435,0.09985428,1.956187,1.456587,0.6178689,5.291523,2.296044,0.4452945,0.2141585,10.60587,15.25787,1981-05-29,Fall,1981,5,149,11,1.0,32.95620772549999,20.759213087501667,9.749261488769523,9.749261488769523
411,0.004565124,0.0001573667,0.306344,0.05826348,0.7711639,0.6781956,0.2273328,1.205731,1.743784,0.003482254,0.05992232,0.4280877,0.1019671,2.02797,1.521892,0.6397964,5.409213,2.379169,0.4564001,0.2218848,10.83933,15.50986,1981-06-01,Fall,1981,6,152,11,1.0,33.7551819447,21.262489320190284,9.245985256080907,9.245985256080907
412,0.00459093,0.0001590888,0.3110367,0.0590528,0.7956524,0.7050322,0.2342994,1.250613,1.780946,0.003564814,0.06095654,0.4367973,0.102535,2.049388,1.550561,0.6465408,4.776842,2.359731,0.4103468,0.2282168,11.022,15.66616,1981-06-04,Fall,1981,6,155,12,1.0,33.4330225728,21.059560175395717,9.448914400875474,9.448914400875474
413,0.004621797,0.0001610459,0.315949,0.05990904,0.8198807,0.7308683,0.2410342,1.291898,1.814465,0.003650827,0.06217866,0.4453691,0.1031574,2.065856,1.567134,0.6557588,5.09877,2.346872,0.4298431,0.2265149,11.18275,15.81165,1981-06-07,Fall,1981,6,158,12,1.0,34.0955418699,21.476883047542778,9.031591528728413,9.031591528728413
414,0.004657742,0.0001632385,0.3210845,0.06079573,0.8440116,0.7580656,0.247848,1.333946,1.846804,0.003740362,0.06329914,0.4542367,0.1034594,2.09007,1.592352,0.6635805,5.192194,2.333404,0.4347993,0.2295613,11.35091,15.98079,1981-06-10,Fall,1981,6,161,12,1.0,34.5588631125,21.768730473776145,8.739744102495045,8.739744102495045
415,0.004698788,0.0001656682,0.3264232,0.0616881,0.8671911,0.7868256,0.2544966,1.37411,1.876314,0.003833047,0.06427352,0.4634379,0.1031365,2.108021,1.614737,0.6697361,5.162448,2.329676,0.4363498,0.2353254,11.50958,16.12395,1981-06-13,Fall,1981,6,164,12,1.0,34.8668373232,21.962724343417577,8.545750232853614,8.545750232853614
416,0.004744879,0.0001683323,0.3319288,0.06257787,0.8888695,0.8168726,0.2608137,1.410576,1.901589,0.003928237,0.06507716,0.4728978,0.1022596,2.115924,1.62859,0.6749168,5.045984,2.332633,0.4375784,0.241628,11.64927,16.21859,1981-06-16,Fall,1981,6,167,12,1.0,35.0181476783,22.058035185309006,8.450439390962185,8.450439390962185
417,0.004795715,0.0001712121,0.3374999,0.06346114,0.905578,0.8461224,0.2652545,1.428663,1.910308,0.004024507,0.06583525,0.482031,0.09690224,2.014691,1.568372,0.6210561,3.536713,1.873769,0.3090972,0.2537818,11.67029,16.00779,1981-06-19,Fall,1981,6,170,13,0.9,32.5959169641,20.532264867255638,9.976209709015553,8.978588738113999
418,0.004850488,0.0001742581,0.342895,0.06429255,0.9180011,0.8742461,0.2682965,1.435941,1.902343,0.004118506,0.06615786,0.4903651,0.0909995,1.917454,1.497625,0.6132818,3.852235,1.95777,0.3474402,0.2470597,11.62333,15.66024,1981-06-22,Fall,1981,6,173,13,0.9,32.555786662100004,20.506986670886,10.00148790538519,9.00133911484667
419,0.004908776,0.0001774502,0.3481153,0.0650575,0.928634,0.9022699,0.2711079,1.442669,1.889611,0.00420958,0.06600634,0.4982881,0.08736473,1.874789,1.458455,0.6152292,3.912302,2.031072,0.3772745,0.2450913,11.59577,15.38856,1981-06-25,Fall,1981,6,176,13,0.9,32.4111925762,20.41590642690307,10.09256814936812,9.083311334431308
420,0.004970226,0.0001807722,0.3531643,0.0657413,0.9363101,0.9299266,0.2732702,1.443377,1.871206,0.004297236,0.06549127,0.5058836,0.08435489,1.836505,1.418829,0.6198261,3.501835,2.100873,0.3969862,0.2443686,11.54677,15.10355,1981-06-28,Fall,1981,6,179,13,0.9,31.760946394200005,20.006314426394233,10.502160149876957,9.451944134889262
421,0.005034361,0.000184199,0.3580116,0.06639491,0.9419867,0.9556052,0.274897,1.4393,1.848739,0.004380756,0.06487311,0.512772,0.08229653,1.805782,1.379498,0.6256219,3.474955,2.155734,0.4078943,0.2398575,11.48202,14.83354,1981-07-01,Fall,1981,7,182,13,0.9,31.477358065999997,19.827681296536966,10.680793279734225,9.612713951760803
422,0.005100709,0.0001877057,0.3626224,0.06695443,0.9438818,0.9801351,0.2754104,1.425692,1.818348,0.004459452,0.06396039,0.5191728,0.07846098,1.73368,1.318752,0.6171705,2.696731,1.967686,0.3606755,0.2368848,11.35973,14.45919,1981-07-04,Fall,1981,7,185,14,0.8,29.935155966700002,18.85624361565995,11.652230960611242,9.321784768488994
423,0.005168547,0.0001912513,0.3668754,0.06744257,0.9421836,1.002079,0.2747563,1.403074,1.778315,0.00453151,0.06282764,0.5245541,0.07392749,1.645314,1.243967,0.6032987,2.467183,1.933264,0.3576475,0.2313894,11.18874,14.00074,1981-07-07,Fall,1981,7,188,14,0.8,28.9887300083,18.26008709469086,12.24838748158033,9.798709985264265
424,0.005237232,0.0001948017,0.3707352,0.06786552,0.9385002,1.021299,0.2735364,1.377589,1.733964,0.004596216,0.06150353,0.5289061,0.07038727,1.578065,1.180478,0.5937903,2.43678,1.960928,0.3668807,0.2246111,11.01392,13.56984,1981-07-10,Fall,1981,7,191,14,0.8,28.3656875697,17.867630812912832,12.640843763358358,10.112675010686687
425,0.005306244,0.000198331,0.3742091,0.06820747,0.9330074,1.038211,0.2718788,1.349906,1.687501,0.004653453,0.05998268,0.5324482,0.06768806,1.526661,1.12692,0.5886422,2.281261,2.014283,0.3803106,0.2184046,10.8387,13.17387,1981-07-13,Fall,1981,7,194,14,0.8,27.703550138000004,17.45054847891493,13.057926097356262,10.44634087788501
426,0.005375022,0.0002018103,0.3772713,0.06843658,0.9242128,1.052937,0.2692104,1.314751,1.635316,0.004702695,0.05821447,0.5352372,0.06361996,1.442953,1.057646,0.5730177,1.636814,1.810927,0.329885,0.21315,10.61812,12.69702,1981-07-16,Fall,1981,7,197,15,0.7,26.0708989373,16.4221366405385,14.08633793573269,9.860436555012882
427,0.005442831,0.0002052,0.379841,0.0685531,0.9123431,1.064868,0.2657037,1.273301,1.57759,0.00474271,0.0562109,0.5370317,0.06013891,1.368718,0.9850416,0.5664348,1.423427,2.049326,0.3969937,0.2071655,10.37506,12.19263,1981-07-19,Fall,1981,7,200,15,0.8,25.395708751,15.996832337666714,14.511642238604477,11.609313790883583
428,0.005509073,0.0002084712,0.3819387,0.06857718,0.8986169,1.073991,0.2618556,1.229263,1.519507,0.004773553,0.05408266,0.5379164,0.05834372,1.322697,0.9220703,0.5732306,1.20846,2.216585,0.43266,0.1996535,10.13742,11.74186,1981-07-22,Fall,1981,7,203,15,0.8,24.711799657200004,15.566035969075765,14.942438607195426,11.953950885756342
429,0.005573245,0.0002116002,0.3835883,0.06850117,0.8831735,1.080558,0.2576573,1.182779,1.461962,0.004795475,0.05185325,0.5380615,0.0571925,1.285281,0.8639264,0.5833117,0.9459285,2.340813,0.4555639,0.1918787,9.89726,11.32388,1981-07-25,Fall,1981,7,206,15,0.8,23.9664900402,15.096563228633732,15.411911347637458,12.329529078109967
430,0.005634908,0.000214567,0.38481,0.06837893,0.8671418,1.084416,0.2533774,1.136773,1.406964,0.004808843,0.04970033,0.5373207,0.05677862,1.260471,0.8155,0.5944555,0.9709819,2.444675,0.471003,0.1828142,9.668987,10.96993,1981-07-28,Fall,1981,7,209,15,0.8,23.566149698,14.844387658541589,15.664086917729602,12.531269534183682
431,0.005693817,0.000217363,0.3856655,0.06825324,0.852546,1.085798,0.2495803,1.09735,1.359073,0.004814751,0.04775159,0.5357872,0.05764142,1.26432,0.7917627,0.6060334,1.409834,2.521468,0.477751,0.1731255,9.486971,10.7544,1981-07-31,Fall,1981,7,212,16,0.8,23.748866780999997,14.959481691578306,15.548992884692884,12.439194307754308
432,0.005749952,0.0002199928,0.3862428,0.06808785,0.8392347,1.085823,0.2462576,1.064033,1.318958,0.004814683,0.04589184,0.5339735,0.05892894,1.280548,0.7863248,0.6143371,1.509673,2.563685,0.4808754,0.1668045,9.341888,10.64089,1981-08-03,Summer,1981,8,215,16,0.8,23.7013536578,14.929553034216486,15.578921542054704,12.463137233643764
433,0.005803265,0.0002224576,0.3865792,0.06786457,0.8258715,1.0849,0.2429669,1.031726,1.283027,0.004809374,0.04407847,0.5320567,0.05967795,1.284805,0.7790517,0.6185778,1.307048,2.592579,0.4855053,0.1634242,9.199286,10.53633,1981-08-06,Summer,1981,8,218,16,0.8,23.336904386599997,14.699985356301545,15.808489219969646,12.646791375975717
434,0.005853594,0.0002247508,0.3866657,0.06756777,0.81146,1.083021,0.239389,0.997075,1.248059,0.004798874,0.04226113,0.5300263,0.05957189,1.269588,0.759914,0.6202701,0.9680361,2.620757,0.4927799,0.161399,9.039521,10.38609,1981-08-09,Summer,1981,8,221,16,0.8,22.7548081088,14.333321182773416,16.175153393497773,12.94012271479822
435,0.005900696,0.0002268608,0.3864714,0.06722862,0.7961305,1.079777,0.2354165,0.9602233,1.212125,0.004782945,0.04050972,0.5275934,0.05814005,1.228209,0.7283487,0.611727,0.7534671,2.433482,0.4438687,0.1583712,8.857784,10.17317,1981-08-12,Summer,1981,8,224,16,0.7,21.905169691799998,13.79813142147745,16.71034315479374,11.697240208355618
436,0.005944344,0.0002287769,0.385969,0.06688406,0.7810129,1.07485,0.2313511,0.924988,1.176266,0.004761494,0.0388899,0.5245093,0.05645046,1.186423,0.6988463,0.5992345,0.8955866,2.376023,0.4329003,0.1537607,8.681589,9.959282,1981-08-15,Summer,1981,8,227,17,0.7,21.5741617349,13.589628526721485,16.918846049549707,11.843192234684794
437,0.005984458,0.0002304986,0.3851982,0.06651394,0.7667881,1.068751,0.2276342,0.8941101,1.144158,0.00473522,0.03732155,0.5210708,0.05634118,1.179201,0.6855468,0.6000106,1.09194,2.590203,0.4894302,0.1499147,8.542156,9.824727,1981-08-18,Summer,1981,8,230,17,0.8,21.789810546599995,13.725466353434868,16.783008222836322,13.42640657826906
438,0.006021123,0.0002320364,0.384254,0.06613886,0.7541931,1.061969,0.2246352,0.868993,1.119502,0.004705484,0.03589091,0.5175162,0.05869419,1.217451,0.6923846,0.6193258,1.3732,2.887966,0.5554768,0.1463815,8.454507,9.820594,1981-08-21,Summer,1981,8,233,17,0.9,22.4155248034,14.11960562142924,16.38886895484195,14.749982059357755
439,0.00605458,0.0002334087,0.383241,0.06576351,0.7432642,1.055143,0.2223259,0.8489253,1.103173,0.00467384,0.03462418,0.5141624,0.06223017,1.274911,0.7121377,0.6436082,1.4876,3.028464,0.575745,0.144121,8.40423,9.915236,1981-08-24,Summer,1981,8,236,17,0.9,22.8256373887,14.377936756462155,16.130537819809035,14.517484037828131
440,0.006085112,0.0002346348,0.3822218,0.06541067,0.7342462,1.048501,0.2206558,0.8339185,1.094511,0.004641396,0.03357754,0.5110658,0.06592148,1.334697,0.7403505,0.6630839,1.739375,3.082903,0.5771341,0.1426659,8.383208,10.07969,1981-08-27,Summer,1981,8,239,18,0.9,23.3608903328,14.715094175023001,15.79338040124819,14.21404236112337
441,0.006113106,0.0002357385,0.3812583,0.06510963,0.728357,1.042247,0.2199153,0.8273646,1.095066,0.00460932,0.03281098,0.5082784,0.06995579,1.406435,0.7864881,0.6766192,2.324433,3.080945,0.5677932,0.1419343,8.41194,10.34945,1981-08-30,Summer,1981,8,242,18,0.9,24.3154189645,15.316354593959172,15.192119982312018,13.672907984080817
442,0.006139094,0.0002367512,0.3804233,0.06487414,0.7260458,1.036744,0.2200865,0.8300083,1.104684,0.004578978,0.0323381,0.5059401,0.07325499,1.471235,0.8474462,0.6745173,2.795542,2.840568,0.5043491,0.1426733,8.483914,10.69606,1981-09-02,Fall,1981,9,245,18,0.8,24.9577449532,15.720957641194675,14.787516935076516,11.830013548061213
443,0.006163551,0.0002376991,0.3797325,0.06466652,0.725566,1.032533,0.2206324,0.8371297,1.118921,0.004550943,0.03200786,0.5041943,0.07472245,1.507496,0.9050454,0.6598793,2.841084,2.684021,0.4759418,0.147336,8.563519,11.01366,1981-09-05,Fall,1981,9,248,18,0.8,25.235521423099996,15.895929864254377,14.612544712016813,11.690035769613452
444,0.006186703,0.0002385922,0.3791352,0.06445672,0.7243941,1.02938,0.2207063,0.8407401,1.130335,0.004524734,0.03172916,0.502859,0.0731591,1.483426,0.9295056,0.6314277,2.323506,2.352404,0.4068762,0.1538046,8.594687,11.16171,1981-09-08,Fall,1981,9,251,18,0.7,24.450504809199998,15.401445568581916,15.107029007689274,10.574920305382491
445,0.006208452,0.000239421,0.3785166,0.06424282,0.7218984,1.02639,0.2201134,0.8393942,1.135053,0.004498924,0.03145101,0.5014911,0.06992275,1.427335,0.9253724,0.6007636,2.131142,2.205026,0.3880255,0.1585988,8.579585,11.14894,1981-09-11,Fall,1981,9,254,19,0.7,23.984623377,15.107985471318754,15.400489104952436,10.780342373466706
446,0.006228793,0.0002401844,0.37787,0.06408969,0.7216958,1.022878,0.2201491,0.8443894,1.141833,0.004473413,0.03132319,0.4998674,0.06964158,1.434107,0.9468048,0.5912148,3.056959,2.361155,0.4348211,0.1588281,8.619195,11.24388,1981-09-14,Fall,1981,9,257,19,0.8,25.232449350400003,15.893994756540206,14.614479819730985,11.691583855784788
447,0.006248214,0.0002409134,0.3773558,0.06399711,0.7257147,1.020178,0.2216685,0.862307,1.159889,0.004450284,0.03134,0.498645,0.07318784,1.520878,1.016155,0.6039973,3.872972,2.596417,0.4900339,0.1605511,8.759223,11.57045,1981-09-17,Fall,1981,9,260,19,0.9,26.876676661399998,16.929698421162037,13.578776155109153,12.220898539598238
448,0.006267429,0.0002416512,0.3771425,0.0639874,0.7339939,1.019027,0.2246792,0.8912373,1.191372,0.004431834,0.03163791,0.4982103,0.07938944,1.652993,1.116413,0.6294265,4.469875,2.828243,0.5221881,0.1638903,8.977684,12.08946,1981-09-20,Fall,1981,9,263,19,1.0,28.5941067642,18.011512741664966,12.496961834606225,12.496961834606225
449,0.006287222,0.0002424412,0.3773611,0.06411926,0.7469398,1.018901,0.2290021,0.9282472,1.235029,0.004420118,0.03248358,0.4985761,0.08670376,1.789644,1.225157,0.6504465,4.940458,2.835494,0.480974,0.1644399,9.24389,12.7402,1981-09-23,Fall,1981,9,266,19,1.0,30.0551260812,18.931813146953754,11.576661429317436,11.576661429317436
450,0.006308435,0.0002433281,0.3781001,0.06436288,0.7649507,1.021401,0.2349368,0.978354,1.293094,0.004416735,0.03366675,0.5001217,0.09453393,1.950329,1.363452,0.6727174,5.992644,2.913885,0.5282743,0.1708973,9.588065,13.54622,1981-09-26,Fall,1981,9,269,20,1.1,32.512909358099996,20.47997812980119,10.028496446470001,11.031346091117003
