threeday_yrmo,threeday_yr,year,dayofyear,vartemp3_C_30-40mAvg
1066,89,2015,266,3.7
1067,89,2015,266,3.7
1068,89,2015,266,3.7
1069,90,2015,269,3.7
1070,90,2015,269,3.7
1071,90,2015,269,3.7
1072,90,2015,269,3.7
1073,90,2015,269,3.7
1074,90,2015,269,3.7
1075,90,2015,269,3.7
1076,90,2015,269,3.7
1077,90,2015,269,3.7
1078,90,2015,269,3.7
1079,90,2015,269,3.7
1080,90,2015,269,3.7
1081,91,2015,272,3.7
1082,91,2015,272,3.7
1083,91,2015,272,3.7
1084,91,2015,272,3.7
1085,91,2015,272,3.7
1086,91,2015,272,3.7
1087,91,2015,272,3.7
1088,91,2015,272,3.7
1089,91,2015,272,3.7
1090,91,2015,272,3.7
1091,91,2015,272,3.7
1092,91,2015,272,3.7
1093,92,2015,275,3.8
1094,92,2015,275,3.8
1095,92,2015,275,3.8
1096,92,2015,275,3.8
1097,92,2015,275,3.8
1098,92,2015,275,3.8
1099,92,2015,275,3.8
1100,92,2015,275,3.8
1101,92,2015,275,3.8
1102,92,2015,275,3.8
1103,92,2015,275,3.8
1104,92,2015,275,3.8
1105,93,2015,278,3.8
1106,93,2015,278,3.8
1107,93,2015,278,3.8
1108,93,2015,278,3.8
1109,93,2015,278,3.8
1110,93,2015,278,3.8
1111,93,2015,278,3.8
1112,93,2015,278,3.8
1113,93,2015,278,3.8
1114,93,2015,278,3.8
1115,93,2015,278,3.8
1116,93,2015,278,3.8
1117,94,2015,281,3.8
1118,94,2015,281,3.8
1119,94,2015,281,3.8
1120,94,2015,281,3.8
1121,94,2015,281,3.8
1122,94,2015,281,3.8
1123,94,2015,281,3.8
1124,94,2015,281,3.8
1125,94,2015,281,3.8
1126,94,2015,281,3.8
1127,94,2015,281,3.8
1128,94,2015,281,3.8
1129,95,2015,284,3.8
1130,95,2015,284,3.8
1131,95,2015,284,3.8
1132,95,2015,284,3.8
1133,95,2015,284,3.8
1134,95,2015,284,3.8
1135,95,2015,284,3.8
1136,95,2015,284,3.8
1137,95,2015,284,3.8
1138,95,2015,284,3.8
1139,95,2015,284,3.8
1140,95,2015,284,3.8
1141,96,2015,287,3.8
1142,96,2015,287,3.8
1143,96,2015,287,3.8
1144,96,2015,287,3.8
1145,96,2015,287,3.8
1146,96,2015,287,3.8
1147,96,2015,287,3.8
1148,96,2015,287,3.8
1149,96,2015,287,3.8
1150,96,2015,287,3.8
1151,96,2015,287,3.8
1152,96,2015,287,3.8
1153,97,2015,290,3.8
1154,97,2015,290,3.8
1155,97,2015,290,3.8
1156,97,2015,290,3.8
1157,97,2015,290,3.8
1158,97,2015,290,3.8
1159,97,2015,290,3.8
1160,97,2015,290,3.8
1161,97,2015,290,3.8
1162,97,2015,290,3.8
1163,97,2015,290,3.8
1164,97,2015,290,3.8
1165,98,2015,293,3.8
1166,98,2015,293,3.8
1167,98,2015,293,3.8
1168,98,2015,293,3.8
1169,98,2015,293,3.8
1170,98,2015,293,3.8
1171,98,2015,293,3.8
1172,98,2015,293,3.8
1173,98,2015,293,3.8
1174,98,2015,293,3.8
1175,98,2015,293,3.8
1176,98,2015,293,3.8
1177,99,2015,296,3.8
1178,99,2015,296,3.8
1179,99,2015,296,3.8
1180,99,2015,296,3.8
1181,99,2015,296,3.8
1182,99,2015,296,3.8
1183,99,2015,296,3.8
1184,99,2015,296,3.8
1185,99,2015,296,3.8
1186,99,2015,296,3.8
1187,99,2015,296,3.8
1188,99,2015,296,3.8
1189,100,2015,299,3.8
1190,100,2015,299,3.8
1191,100,2015,299,3.8
1192,100,2015,299,3.8
1193,100,2015,299,3.8
1194,100,2015,299,3.8
1195,100,2015,299,3.8
1196,100,2015,299,3.8
1197,100,2015,299,3.8
1198,100,2015,299,3.8
1199,100,2015,299,3.8
1200,100,2015,299,3.8
1201,101,2015,302,3.8
1202,101,2015,302,3.8
1203,101,2015,302,3.8
1204,101,2015,302,3.8
1205,101,2015,302,3.8
1206,101,2015,302,3.8
1207,101,2015,302,3.8
1208,101,2015,302,3.8
1209,101,2015,302,3.8
1210,101,2015,302,3.8
1211,101,2015,302,3.8
1212,101,2015,302,3.8
1213,102,2015,305,3.8
1214,102,2015,305,3.8
1215,102,2015,305,3.8
1216,102,2015,305,3.8
1217,102,2015,305,3.8
1218,102,2015,305,3.8
1219,102,2015,305,3.8
1220,102,2015,305,3.8
1221,102,2015,305,3.8
1222,102,2015,305,3.8
1223,102,2015,305,3.8
1224,102,2015,305,3.8
1225,103,2015,308,3.8
1226,103,2015,308,3.8
1227,103,2015,308,3.8
1228,103,2015,308,3.8
1229,103,2015,308,3.8
1230,103,2015,308,3.8
1231,103,2015,308,3.8
1232,103,2015,308,3.8
1233,103,2015,308,3.8
1234,103,2015,308,3.8
1235,103,2015,308,3.8
1236,103,2015,308,3.8
1237,104,2015,311,3.8
1238,104,2015,311,3.8
1239,104,2015,311,3.8
1240,104,2015,311,3.8
1241,104,2015,311,3.8
1242,104,2015,311,3.8
1243,104,2015,311,3.8
1244,104,2015,311,3.8
1245,104,2015,311,3.8
1246,104,2015,311,3.8
1247,104,2015,311,3.8
1248,104,2015,311,3.8
1249,105,2015,314,3.8
1250,105,2015,314,3.8
1251,105,2015,314,3.8
1252,105,2015,314,3.8
1253,105,2015,314,3.8
1254,105,2015,314,3.8
1255,105,2015,314,3.8
1256,105,2015,314,3.8
1257,105,2015,314,3.8
1258,105,2015,314,3.8
1259,105,2015,314,3.8
1260,105,2015,314,3.8
1261,106,2015,317,3.8
1262,106,2015,317,3.8
1263,106,2015,317,3.8
1264,106,2015,317,3.8
1265,106,2015,317,3.8
1266,106,2015,317,3.8
1267,106,2015,317,3.8
1268,106,2015,317,3.8
1269,106,2015,317,3.8
1270,106,2015,317,3.8
1271,106,2015,317,3.8
1272,106,2015,317,3.8
1273,107,2015,320,3.8
1274,107,2015,320,3.8
1275,107,2015,320,3.8
1276,107,2015,320,3.8
1277,107,2015,320,3.8
1278,107,2015,320,3.8
1279,107,2015,320,3.8
1280,107,2015,320,3.8
1281,107,2015,320,3.8
1282,107,2015,320,3.8
1283,107,2015,320,3.8
1284,107,2015,320,3.8
1285,108,2015,323,3.8
1286,108,2015,323,3.8
1287,108,2015,323,3.8
1288,108,2015,323,3.8
1289,108,2015,323,3.8
1290,108,2015,323,3.8
1291,108,2015,323,3.8
1292,108,2015,323,3.8
1293,108,2015,323,3.8
1294,108,2015,323,3.8
1295,108,2015,323,3.8
1296,108,2015,323,3.8
1297,109,2015,326,3.8
1298,109,2015,326,3.8
1299,109,2015,326,3.8
1300,109,2015,326,3.8
1301,109,2015,326,3.8
1302,109,2015,326,3.8
1303,109,2015,326,3.8
1304,109,2015,326,3.8
1305,109,2015,326,3.8
1306,109,2015,326,3.8
1307,109,2015,326,3.8
1308,109,2015,326,3.8
1309,110,2015,329,3.8
1310,110,2015,329,3.8
1311,110,2015,329,3.8
1312,110,2015,329,3.8
1313,110,2015,329,3.8
1314,110,2015,329,3.8
1315,110,2015,329,3.8
1316,110,2015,329,3.8
1317,110,2015,329,3.8
1318,110,2015,329,3.8
1319,110,2015,329,3.8
1320,110,2015,329,3.8
1321,111,2015,332,3.8
1322,111,2015,332,3.8
1323,111,2015,332,3.8
1324,111,2015,332,3.8
1325,111,2015,332,3.8
1326,111,2015,332,3.8
1327,111,2015,332,3.8
1328,111,2015,332,3.8
1329,111,2015,332,3.8
1330,111,2015,332,3.8
1331,111,2015,332,3.8
1332,111,2015,332,3.8
1333,112,2015,335,3.8
1334,112,2015,335,3.8
1335,112,2015,335,3.8
1336,112,2015,335,3.8
1337,112,2015,335,3.8
1338,112,2015,335,3.8
1339,112,2015,335,3.8
1340,112,2015,335,3.8
1341,112,2015,335,3.8
1342,112,2015,335,3.8
1343,112,2015,335,3.8
1344,112,2015,335,3.8
1345,113,2015,338,3.8
1346,113,2015,338,3.8
1347,113,2015,338,3.8
1348,113,2015,338,3.8
1349,113,2015,338,3.8
1350,113,2015,338,3.8
1351,113,2015,338,3.8
1352,113,2015,338,3.8
1353,113,2015,338,3.8
1354,113,2015,338,3.8
1355,113,2015,338,3.8
1356,113,2015,338,3.8
1357,114,2015,341,3.8
1358,114,2015,341,3.8
1359,114,2015,341,3.8
1360,114,2015,341,3.8
1361,114,2015,341,3.8
1362,114,2015,341,3.8
1363,114,2015,341,3.8
1364,114,2015,341,3.8
1365,114,2015,341,3.8
1366,114,2015,341,3.8
1367,114,2015,341,3.8
1368,114,2015,341,3.8
1369,115,2015,344,3.8
1370,115,2015,344,3.8
1371,115,2015,344,3.8
1372,115,2015,344,3.8
1373,115,2015,344,3.8
1374,115,2015,344,3.8
1375,115,2015,344,3.8
1376,115,2015,344,3.8
1377,115,2015,344,3.8
1378,115,2015,344,3.8
1379,115,2015,344,3.8
1380,115,2015,344,3.8
1381,116,2015,347,3.8
1382,116,2015,347,3.8
1383,116,2015,347,3.8
1384,116,2015,347,3.8
1385,116,2015,347,3.8
1386,116,2015,347,3.8
1387,116,2015,347,3.8
1388,116,2015,347,3.8
1389,116,2015,347,3.8
1390,116,2015,347,3.8
1391,116,2015,347,3.8
1392,116,2015,347,3.8
1393,117,2015,350,3.8
1394,117,2015,350,3.8
1395,117,2015,350,3.8
1396,117,2015,350,3.8
1397,117,2015,350,3.8
1398,117,2015,350,3.8
1399,117,2015,350,3.8
1400,117,2015,350,3.8
1401,117,2015,350,3.8
1402,117,2015,350,3.8
1403,117,2015,350,3.8
1404,117,2015,350,3.8
1405,118,2015,353,3.8
1406,118,2015,353,3.8
1407,118,2015,353,3.8
1408,118,2015,353,3.8
1409,118,2015,353,3.8
1410,118,2015,353,3.8
1411,118,2015,353,3.8
1412,118,2015,353,3.8
1413,118,2015,353,3.8
1414,118,2015,353,3.8
1415,118,2015,353,3.8
1416,118,2015,353,3.8
1417,119,2015,356,3.8
1418,119,2015,356,3.8
1419,119,2015,356,3.8
1420,119,2015,356,3.8
1421,119,2015,356,3.8
1422,119,2015,356,3.8
1423,119,2015,356,3.8
1424,119,2015,356,3.8
1425,119,2015,356,3.8
1426,119,2015,356,3.8
1427,119,2015,356,3.8
1428,119,2015,356,3.8
1429,120,2015,359,3.8
1430,120,2015,359,3.8
1431,120,2015,359,3.8
1432,120,2015,359,3.8
1433,120,2015,359,3.8
1434,120,2015,359,3.8
1435,120,2015,359,3.8
1436,120,2015,359,3.8
1437,120,2015,359,3.8
1438,120,2015,359,3.8
1439,120,2015,359,3.8
1440,120,2015,359,3.8
1441,121,2015,362,3.8
1442,121,2015,362,3.8
1443,121,2015,362,3.8
1444,121,2015,362,3.8
1445,121,2015,362,3.8
1446,121,2015,362,3.8
1447,121,2015,362,3.8
1448,121,2015,362,3.8
1449,121,2015,362,3.8
1450,121,2015,362,3.8
1451,121,2015,362,3.8
1452,121,2015,362,3.8
1453,122,2015,365,3.8
1454,122,2015,365,3.8
1455,122,2015,365,3.8
1456,122,2015,365,3.8
1457,122,2015,365,3.8
1458,122,2015,365,3.8
1459,122,2015,365,3.8
1460,122,2015,365,3.8
1461,122,2015,365,3.8
1462,122,2015,365,3.8
1463,122,2015,365,3.8
1464,122,2015,365,3.8
1465,123,2016,2,3.8
1466,123,2016,2,3.8
1467,123,2016,2,3.8
1468,123,2016,2,3.8
1469,123,2016,2,3.8
1470,123,2016,2,3.8
1471,123,2016,2,3.8
1472,123,2016,2,3.8
1473,123,2016,2,3.8
1474,123,2016,2,3.8
1475,123,2016,2,3.8
1476,123,2016,2,3.8
1477,124,2016,5,3.8
1478,124,2016,5,3.8
1479,124,2016,5,3.8
1480,124,2016,5,3.8
1481,124,2016,5,3.8
1482,124,2016,5,3.8
1483,124,2016,5,3.8
1484,124,2016,5,3.8
1485,124,2016,5,3.8
1486,124,2016,5,3.8
1487,124,2016,5,3.8
1488,124,2016,5,3.8
1489,125,2016,8,3.8
1490,125,2016,8,3.8
1491,125,2016,8,3.8
1492,125,2016,8,3.8
1493,125,2016,8,3.8
1494,125,2016,8,3.8
1495,125,2016,8,3.8
1496,125,2016,8,3.8
1497,125,2016,8,3.8
1498,125,2016,8,3.8
1499,125,2016,8,3.8
1500,125,2016,8,3.8
1501,126,2016,11,3.8
1502,126,2016,11,3.8
1503,126,2016,11,3.8
1504,126,2016,11,3.8
1505,126,2016,11,3.8
1506,126,2016,11,3.8
1507,126,2016,11,3.8
1508,126,2016,11,3.8
1509,126,2016,11,3.8
1510,126,2016,11,3.8
1511,126,2016,11,3.8
1512,126,2016,11,3.8
1513,127,2016,14,3.8
1514,127,2016,14,3.8
1515,127,2016,14,3.8
1516,127,2016,14,3.8
1517,127,2016,14,3.8
1518,127,2016,14,3.8
1519,127,2016,14,3.8
1520,127,2016,14,3.8
1521,127,2016,14,3.8
1522,127,2016,14,3.8
1523,127,2016,14,3.8
1524,127,2016,14,3.8
1525,128,2016,17,3.8
1526,128,2016,17,3.8
1527,128,2016,17,3.8
1528,128,2016,17,3.8
1529,128,2016,17,3.8
1530,128,2016,17,3.8
1531,128,2016,17,3.8
1532,128,2016,17,3.8
1533,128,2016,17,3.8
1534,128,2016,17,3.8
1535,128,2016,17,3.8
1536,128,2016,17,3.8
1537,129,2016,20,3.8
1538,129,2016,20,3.8
1539,129,2016,20,3.8
1540,129,2016,20,3.8
1541,129,2016,20,3.8
1542,129,2016,20,3.8
1543,129,2016,20,3.8
1544,129,2016,20,3.8
1545,129,2016,20,3.8
1546,129,2016,20,3.8
1547,129,2016,20,3.8
1548,129,2016,20,3.8
1549,130,2016,23,3.8
1550,130,2016,23,3.8
1551,130,2016,23,3.8
1552,130,2016,23,3.8
1553,130,2016,23,3.8
1554,130,2016,23,3.8
1555,130,2016,23,3.8
1556,130,2016,23,3.8
1557,130,2016,23,3.8
1558,130,2016,23,3.8
1559,130,2016,23,3.8
1560,130,2016,23,3.8
1561,131,2016,26,3.8
1562,131,2016,26,3.8
1563,131,2016,26,3.8
1564,131,2016,26,3.8
1565,131,2016,26,3.8
1566,131,2016,26,3.8
1567,131,2016,26,3.8
1568,131,2016,26,3.8
1569,131,2016,26,3.8
1570,131,2016,26,3.8
1571,131,2016,26,3.8
1572,131,2016,26,3.8
1573,132,2016,29,3.8
1574,132,2016,29,3.8
1575,132,2016,29,3.8
1576,132,2016,29,3.8
1577,132,2016,29,3.8
1578,132,2016,29,3.8
1579,132,2016,29,3.8
1580,132,2016,29,3.8
1581,132,2016,29,3.8
1582,132,2016,29,3.8
1583,132,2016,29,3.8
1584,132,2016,29,3.8
1585,133,2016,32,3.8
1586,133,2016,32,3.8
1587,133,2016,32,3.8
1588,133,2016,32,3.8
1589,133,2016,32,3.8
1590,133,2016,32,3.8
1591,133,2016,32,3.8
1592,133,2016,32,3.8
1593,133,2016,32,3.8
1594,133,2016,32,3.8
1595,133,2016,32,3.8
1596,133,2016,32,3.8
1597,134,2016,35,3.8
1598,134,2016,35,3.8
1599,134,2016,35,3.8
1600,134,2016,35,3.8
1601,134,2016,35,3.8
1602,134,2016,35,3.8
1603,134,2016,35,3.8
1604,134,2016,35,3.8
1605,134,2016,35,3.8
1606,134,2016,35,3.8
1607,134,2016,35,3.8
1608,134,2016,35,3.8
1609,135,2016,38,3.8
1610,135,2016,38,3.8
1611,135,2016,38,3.8
1612,135,2016,38,3.8
1613,135,2016,38,3.8
1614,135,2016,38,3.8
1615,135,2016,38,3.8
1616,135,2016,38,3.8
1617,135,2016,38,3.8
1618,135,2016,38,3.8
1619,135,2016,38,3.8
1620,135,2016,38,3.8
1621,136,2016,41,3.8
1622,136,2016,41,3.8
1623,136,2016,41,3.8
1624,136,2016,41,3.8
1625,136,2016,41,3.8
1626,136,2016,41,3.8
1627,136,2016,41,3.8
1628,136,2016,41,3.8
1629,136,2016,41,3.8
1630,136,2016,41,3.8
1631,136,2016,41,3.8
1632,136,2016,41,3.8
1633,137,2016,44,3.8
1634,137,2016,44,3.8
1635,137,2016,44,3.8
1636,137,2016,44,3.8
1637,137,2016,44,3.8
1638,137,2016,44,3.8
1639,137,2016,44,3.8
1640,137,2016,44,3.8
1641,137,2016,44,3.8
1642,137,2016,44,3.8
1643,137,2016,44,3.8
1644,137,2016,44,3.8
1645,138,2016,47,3.8
1646,138,2016,47,3.8
1647,138,2016,47,3.8
1648,138,2016,47,3.8
1649,138,2016,47,3.8
1650,138,2016,47,3.8
1651,138,2016,47,3.8
1652,138,2016,47,3.8
1653,138,2016,47,3.8
1654,138,2016,47,3.8
1655,138,2016,47,3.8
1656,138,2016,47,3.8
1657,139,2016,50,3.8
1658,139,2016,50,3.8
1659,139,2016,50,3.8
1660,139,2016,50,3.8
1661,139,2016,50,3.8
1662,139,2016,50,3.8
1663,139,2016,50,3.8
1664,139,2016,50,3.8
1665,139,2016,50,3.8
1666,139,2016,50,3.8
1667,139,2016,50,3.8
1668,139,2016,50,3.8
1669,140,2016,53,3.8
1670,140,2016,53,3.8
1671,140,2016,53,3.8
1672,140,2016,53,3.8
1673,140,2016,53,3.8
1674,140,2016,53,3.8
1675,140,2016,53,3.8
1676,140,2016,53,3.8
1677,140,2016,53,3.8
1678,140,2016,53,3.8
1679,140,2016,53,3.8
1680,140,2016,53,3.8
1681,141,2016,56,3.8
1682,141,2016,56,3.8
1683,141,2016,56,3.8
1684,141,2016,56,3.8
1685,141,2016,56,3.8
1686,141,2016,56,3.8
1687,141,2016,56,3.8
1688,141,2016,56,3.8
1689,141,2016,56,3.8
1690,141,2016,56,3.8
1691,141,2016,56,3.8
1692,141,2016,56,3.8
1693,142,2016,59,3.8
1694,142,2016,59,3.8
1695,142,2016,59,3.8
1696,142,2016,59,3.8
1697,142,2016,59,3.8
1698,142,2016,59,3.8
1699,142,2016,59,3.8
1700,142,2016,59,3.8
1701,142,2016,59,3.8
1702,142,2016,59,3.8
1703,142,2016,59,3.8
1704,142,2016,59,3.8
1705,143,2016,62,3.8
1706,143,2016,62,3.8
1707,143,2016,62,3.8
1708,143,2016,62,3.8
1709,143,2016,62,3.8
1710,143,2016,62,3.8
1711,143,2016,62,3.8
1712,143,2016,62,3.8
1713,143,2016,62,3.8
1714,143,2016,62,3.8
1715,143,2016,62,3.8
1716,143,2016,62,3.8
1717,144,2016,65,3.8
1718,144,2016,65,3.8
1719,144,2016,65,3.8
1720,144,2016,65,3.8
1721,144,2016,65,3.8
1722,144,2016,65,3.8
1723,144,2016,65,3.8
1724,144,2016,65,3.8
1725,144,2016,65,3.8
1726,144,2016,65,3.8
1727,144,2016,65,3.8
1728,144,2016,65,3.8
1729,145,2016,68,3.8
1730,145,2016,68,3.8
1731,145,2016,68,3.8
1732,145,2016,68,3.8
1733,145,2016,68,3.8
1734,145,2016,68,3.8
1735,145,2016,68,3.8
1736,145,2016,68,3.8
1737,145,2016,68,3.8
1738,145,2016,68,3.8
1739,145,2016,68,3.8
1740,145,2016,68,3.8
1741,146,2016,71,3.8
1742,146,2016,71,3.8
1743,146,2016,71,3.8
1744,146,2016,71,3.8
1745,146,2016,71,3.8
1746,146,2016,71,3.8
1747,146,2016,71,3.8
1748,146,2016,71,3.8
1749,146,2016,71,3.8
1750,146,2016,71,3.8
1751,146,2016,71,3.8
1752,146,2016,71,3.8
1753,147,2016,74,3.8
1754,147,2016,74,3.8
1755,147,2016,74,3.8
1756,147,2016,74,3.8
1757,147,2016,74,3.8
1758,147,2016,74,3.8
1759,147,2016,74,3.8
1760,147,2016,74,3.8
1761,147,2016,74,3.8
1762,147,2016,74,3.8
1763,147,2016,74,3.8
1764,147,2016,74,3.8
1765,148,2016,77,3.8
1766,148,2016,77,3.8
1767,148,2016,77,3.8
1768,148,2016,77,3.8
1769,148,2016,77,3.8
1770,148,2016,77,3.8
1771,148,2016,77,3.8
1772,148,2016,77,3.8
1773,148,2016,77,3.8
1774,148,2016,77,3.8
1775,148,2016,77,3.8
1776,148,2016,77,3.8
1777,149,2016,80,3.8
1778,149,2016,80,3.8
1779,149,2016,80,3.8
1780,149,2016,80,3.8
1781,149,2016,80,3.8
1782,149,2016,80,3.8
1783,149,2016,80,3.8
1784,149,2016,80,3.8
1785,149,2016,80,3.8
1786,149,2016,80,3.8
1787,149,2016,80,3.8
1788,149,2016,80,3.8
1789,150,2016,83,3.8
1790,150,2016,83,3.8
1791,150,2016,83,3.8
1792,150,2016,83,3.8
1793,150,2016,83,3.8
1794,150,2016,83,3.8
1795,150,2016,83,3.8
1796,150,2016,83,3.8
1797,150,2016,83,3.8
1798,150,2016,83,3.8
1799,150,2016,83,3.8
1800,150,2016,83,3.8
1801,151,2016,86,3.8
1802,151,2016,86,3.8
1803,151,2016,86,3.8
1804,151,2016,86,3.8
1805,151,2016,86,3.8
1806,151,2016,86,3.8
1807,151,2016,86,3.8
1808,151,2016,86,3.8
1809,151,2016,86,3.8
1810,151,2016,86,3.8
1811,151,2016,86,3.8
1812,151,2016,86,3.8
1813,152,2016,89,3.8
1814,152,2016,89,3.8
1815,152,2016,89,3.8
1816,152,2016,89,3.8
1817,152,2016,89,3.8
1818,152,2016,89,3.8
1819,152,2016,89,3.8
1820,152,2016,89,3.8
1821,152,2016,89,3.8
1822,152,2016,89,3.8
1823,152,2016,89,3.8
1824,152,2016,89,3.8
1825,153,2016,92,3.8
1826,153,2016,92,3.8
1827,153,2016,92,3.8
1828,153,2016,92,3.8
1829,153,2016,92,3.8
1830,153,2016,92,3.8
1831,153,2016,92,3.8
1832,153,2016,92,3.8
1833,153,2016,92,3.8
1834,153,2016,92,3.8
1835,153,2016,92,3.8
1836,153,2016,92,3.8
1837,154,2016,95,3.7
1838,154,2016,95,3.7
1839,154,2016,95,3.7
1840,154,2016,95,3.7
1841,154,2016,95,3.7
1842,154,2016,95,3.7
1843,154,2016,95,3.7
1844,154,2016,95,3.7
1845,154,2016,95,3.7
1846,154,2016,95,3.7
1847,154,2016,95,3.7
1848,154,2016,95,3.7
1849,155,2016,98,3.7
1850,155,2016,98,3.7
1851,155,2016,98,3.7
1852,155,2016,98,3.7
1853,155,2016,98,3.7
1854,155,2016,98,3.7
1855,155,2016,98,3.7
1856,155,2016,98,3.7
1857,155,2016,98,3.7
1858,155,2016,98,3.7
1859,155,2016,98,3.7
1860,155,2016,98,3.7
1861,156,2016,101,3.7
1862,156,2016,101,3.7
1863,156,2016,101,3.7
1864,156,2016,101,3.7
1865,156,2016,101,3.7
1866,156,2016,101,3.7
1867,156,2016,101,3.7
1868,156,2016,101,3.7
1869,156,2016,101,3.7
1870,156,2016,101,3.7
1871,156,2016,101,3.7
1872,156,2016,101,3.7
1873,157,2016,104,3.7
1874,157,2016,104,3.7
1875,157,2016,104,3.7
1876,157,2016,104,3.7
1877,157,2016,104,3.7
1878,157,2016,104,3.7
1879,157,2016,104,3.7
1880,157,2016,104,3.7
1881,157,2016,104,3.7
1882,157,2016,104,3.7
1883,157,2016,104,3.7
1884,157,2016,104,3.7
1885,158,2016,107,3.7
1886,158,2016,107,3.7
1887,158,2016,107,3.7
1888,158,2016,107,3.7
1889,158,2016,107,3.7
1890,158,2016,107,3.7
1891,158,2016,107,3.7
1892,158,2016,107,3.7
1893,158,2016,107,3.7
1894,158,2016,107,3.7
1895,158,2016,107,3.7
1896,158,2016,107,3.7
1897,159,2016,110,3.7
1898,159,2016,110,3.7
1899,159,2016,110,3.7
1900,159,2016,110,3.7
1901,159,2016,110,3.7
1902,159,2016,110,3.7
1903,159,2016,110,3.7
1904,159,2016,110,3.7
1905,159,2016,110,3.7
1906,159,2016,110,3.7
1907,159,2016,110,3.7
1908,159,2016,110,3.7
1909,160,2016,113,3.7
1910,160,2016,113,3.7
1911,160,2016,113,3.7
1912,160,2016,113,3.7
1913,160,2016,113,3.7
1914,160,2016,113,3.7
1915,160,2016,113,3.7
1916,160,2016,113,3.7
1917,160,2016,113,3.7
1918,160,2016,113,3.7
1919,160,2016,113,3.7
1920,160,2016,113,3.7
1921,161,2016,116,3.7
1922,161,2016,116,3.7
1923,161,2016,116,3.7
1924,161,2016,116,3.7
1925,161,2016,116,3.7
1926,161,2016,116,3.7
1927,161,2016,116,3.7
1928,161,2016,116,3.7
1929,161,2016,116,3.7
1930,161,2016,116,3.7
1931,161,2016,116,3.7
1932,161,2016,116,3.7
1933,162,2016,119,3.7
1934,162,2016,119,3.7
1935,162,2016,119,3.7
1936,162,2016,119,3.7
1937,162,2016,119,3.7
1938,162,2016,119,3.7
1939,162,2016,119,3.7
1940,162,2016,119,3.7
1941,162,2016,119,3.7
1942,162,2016,119,3.7
1943,162,2016,119,3.7
1944,162,2016,119,3.7
1945,163,2016,122,3.7
1946,163,2016,122,3.7
1947,163,2016,122,3.7
1948,163,2016,122,3.7
1949,163,2016,122,3.7
1950,163,2016,122,3.7
1951,163,2016,122,3.7
1952,163,2016,122,3.7
1953,163,2016,122,3.7
1954,163,2016,122,3.7
1955,163,2016,122,3.7
1956,163,2016,122,3.7
1957,164,2016,125,3.7
1958,164,2016,125,3.7
1959,164,2016,125,3.7
1960,164,2016,125,3.7
1961,164,2016,125,3.7
1962,164,2016,125,3.7
1963,164,2016,125,3.7
1964,164,2016,125,3.7
1965,164,2016,125,3.7
1966,164,2016,125,3.7
1967,164,2016,125,3.7
1968,164,2016,125,3.7
1969,165,2016,128,3.7
1970,165,2016,128,3.7
1971,165,2016,128,3.7
1972,165,2016,128,3.7
1973,165,2016,128,3.7
1974,165,2016,128,3.7
1975,165,2016,128,3.7
1976,165,2016,128,3.7
1977,165,2016,128,3.7
1978,165,2016,128,3.7
1979,165,2016,128,3.7
1980,165,2016,128,3.7
1981,166,2016,131,3.7
1982,166,2016,131,3.7
1983,166,2016,131,3.7
1984,166,2016,131,3.7
1985,166,2016,131,3.7
1986,166,2016,131,3.7
1987,166,2016,131,3.7
1988,166,2016,131,3.7
1989,166,2016,131,3.7
1990,166,2016,131,3.7
1991,166,2016,131,3.7
1992,166,2016,131,3.7
1993,167,2016,134,3.7
1994,167,2016,134,3.7
1995,167,2016,134,3.7
1996,167,2016,134,3.7
1997,167,2016,134,3.7
1998,167,2016,134,3.7
1999,167,2016,134,3.7
2000,167,2016,134,3.7
2001,167,2016,134,3.7
2002,167,2016,134,3.7
2003,167,2016,134,3.7
2004,167,2016,134,3.7
2005,168,2016,137,3.7
2006,168,2016,137,3.7
2007,168,2016,137,3.7
2008,168,2016,137,3.7
2009,168,2016,137,3.7
2010,168,2016,137,3.7
2011,168,2016,137,3.7
2012,168,2016,137,3.7
2013,168,2016,137,3.7
2014,168,2016,137,3.7
2015,168,2016,137,3.7
2016,168,2016,137,3.7
2017,169,2016,140,3.7
2018,169,2016,140,3.7
2019,169,2016,140,3.7
2020,169,2016,140,3.7
2021,169,2016,140,3.7
2022,169,2016,140,3.7
2023,169,2016,140,3.7
2024,169,2016,140,3.7
2025,169,2016,140,3.7
2026,169,2016,140,3.7
2027,169,2016,140,3.7
2028,169,2016,140,3.7
2029,170,2016,143,3.7
2030,170,2016,143,3.7
2031,170,2016,143,3.7
2032,170,2016,143,3.7
2033,170,2016,143,3.7
2034,170,2016,143,3.7
2035,170,2016,143,3.7
2036,170,2016,143,3.7
2037,170,2016,143,3.7
2038,170,2016,143,3.7
2039,170,2016,143,3.7
2040,170,2016,143,3.7
2041,171,2016,146,3.7
2042,171,2016,146,3.7
2043,171,2016,146,3.7
2044,171,2016,146,3.7
2045,171,2016,146,3.7
2046,171,2016,146,3.7
2047,171,2016,146,3.7
2048,171,2016,146,3.7
2049,171,2016,146,3.7
2050,171,2016,146,3.7
2051,171,2016,146,3.7
2052,171,2016,146,3.7
2053,172,2016,149,3.7
2054,172,2016,149,3.7
2055,172,2016,149,3.7
2056,172,2016,149,3.7
2057,172,2016,149,3.7
2058,172,2016,149,3.7
2059,172,2016,149,3.7
2060,172,2016,149,3.7
2061,172,2016,149,3.7
2062,172,2016,149,3.7
